FEATUREID	AreaSqKM	P_High	P_Mod	P_VeryHigh	P_TotalFire
17569827	0.4509	NA	NA	50.58940783	50.58940783
17569865	1.4832	NA	NA	29.58055581	29.58055581
17569867	3.5019	NA	NA	38.65585358	38.65585358
17569873	3.0726	NA	NA	1.602174633	1.602174633
17569885	2.6172	NA	NA	2.436757177	2.436757177
17569893	0.936	NA	NA	7.003261421	7.003261421
17569915	6.5664	NA	NA	0.454618741	0.454618741
17569931	7.8084	NA	NA	22.68536702	22.68536702
17569939	2.5713	NA	NA	29.96284696	29.96284696
17569941	3.1293	NA	NA	5.180534895	5.180534895
17569943	0.0207	NA	NA	98.92173516	98.92173516
17569947	4.0608	NA	NA	0.826397259	0.826397259
17569951	0.5796	NA	NA	17.6414426	17.6414426
17569981	3.7737	NA	NA	3.570025348	3.570025348
17569985	0.0117	NA	NA	99.99992331	99.99992331
17569987	1.0224	NA	NA	5.33616961	5.33616961
17570001	1.1232	NA	NA	12.23394048	12.23394048
17570005	1.9854	NA	NA	20.33145096	20.33145096
17570009	2.1654	NA	NA	5.89718665	5.89718665
17570011	0.0378	NA	NA	100.0000135	100.0000135
17570015	0.1449	NA	NA	63.54516259	63.54516259
17570017	4.6278	NA	NA	2.101821865	2.101821865
17570037	1.1736	NA	NA	10.80782432	10.80782432
17570059	7.7787	NA	NA	4.068009653	4.068009653
17570065	2.7432	NA	NA	0.217014586	0.217014586
17570089	1.8486	NA	NA	19.28982524	19.28982524
17570091	3.0087	NA	NA	75.94371738	75.94371738
17570093	1.1718	NA	NA	93.8727458	93.8727458
17570107	1.4049	NA	NA	14.01638228	14.01638228
17570115	1.7451	NA	NA	25.73774264	25.73774264
17570119	0.1251	NA	NA	54.78097431	54.78097431
17570121	0.1035	NA	NA	84.94203533	84.94203533
17570123	2.7558	NA	NA	9.375058385	9.375058385
17570125	2.8161	NA	NA	5.024261351	5.024261351
17570135	2.5956	NA	NA	42.73818356	42.73818356
17570137	0.0144	NA	NA	5.268440522	5.268440522
17570169	1.5642	NA	NA	18.86378354	18.86378354
17570211	1.9494	5.38151032	NA	NA	5.38151032
17570215	3.9258	NA	NA	35.30174676	35.30174676
17570227	0.4338	26.45529154	0.053664479	6.72487096	33.23382698
17570229	7.2882	NA	NA	35.10692781	35.10692781
17570231	3.4344	NA	NA	93.62637445	93.62637445
17570233	1.1628	NA	NA	10.86316325	10.86316325
17570235	1.026	NA	NA	22.34626408	22.34626408
17570249	1.188	NA	NA	88.53600903	88.53600903
17570251	0.8847	NA	NA	78.48789948	78.48789948
17570263	1.4526	NA	NA	81.87682504	81.87682504
17570265	0.009	NA	NA	99.99993866	99.99993866
17570271	4.8789	NA	NA	96.36576602	96.36576602
17570273	3.7566	NA	NA	88.06694926	88.06694926
17570275	0.0252	NA	NA	100.000027	100.000027
17570281	0.7434	NA	NA	99.99999673	99.99999673
17570283	1.143	NA	NA	99.99999744	99.99999744
17570289	1.7586	NA	NA	9.221703156	9.221703156
17570291	1.2942	NA	NA	16.03655072	16.03655072
17570293	4.185	NA	NA	0.022837813	0.022837813
17570299	5.2497	6.954734389	NA	20.30273355	27.25746794
17570301	1.3059	NA	NA	99.99999328	99.99999328
17570303	4.9905	NA	NA	100.0000005	100.0000005
17570305	0.351	NA	NA	100.0000011	100.0000011
17570307	0.6399	NA	NA	99.99999989	99.99999989
17570309	3.0042	NA	NA	100.0000005	100.0000005
17570317	1.0692	NA	NA	100.0000008	100.0000008
17570319	0.63	NA	NA	100.0000042	100.0000042
17570321	0.3258	NA	NA	100.0000017	100.0000017
17570329	0.2322	NA	NA	100.0000046	100.0000046
17570335	6.9696	NA	NA	61.59011686	61.59011686
17570337	5.6088	NA	NA	49.19020991	49.19020991
17570345	1.6065	NA	NA	99.99999977	99.99999977
17570351	5.0508	NA	NA	0.132226227	0.132226227
17570353	0.6885	NA	NA	24.08661244	24.08661244
17570357	0.9081	NA	NA	1.821742995	1.821742995
17570359	4.7565	NA	NA	76.82785483	76.82785483
17570361	5.8806	NA	NA	84.87872672	84.87872672
17570365	1.8459	NA	NA	100.0000003	100.0000003
17570367	1.6866	NA	NA	26.07442659	26.07442659
17570373	3.3687	NA	NA	94.00536908	94.00536908
17570375	2.6676	NA	NA	94.30091161	94.30091161
17570383	0.7569	NA	NA	67.17511367	67.17511367
17570391	1.0251	NA	NA	93.91474809	93.91474809
17570393	3.3966	NA	NA	96.81370898	96.81370898
17570397	2.7657	NA	NA	44.8793789	44.8793789
17570399	2.5425	NA	NA	94.44408512	94.44408512
17570401	1.1889	NA	NA	100.0000034	100.0000034
17570403	1.0755	NA	NA	98.58698265	98.58698265
17570405	0.8055	NA	NA	78.08603074	78.08603074
17570419	0.8991	NA	NA	10.09755502	10.09755502
17570423	3.7944	NA	NA	54.36687099	54.36687099
17570425	1.3635	NA	NA	83.79879199	83.79879199
17570429	3.2571	NA	NA	1.192841941	1.192841941
17570431	0.1125	NA	NA	99.9999991	99.9999991
17570433	1.8783	NA	NA	99.99869391	99.99869391
17570435	1.1205	NA	NA	37.35936312	37.35936312
17570437	2.9547	NA	NA	100.0000002	100.0000002
17570439	0.2475	NA	NA	99.99999923	99.99999923
17570441	0.0315	NA	NA	100.0000121	100.0000121
17570443	0.3087	NA	NA	99.99999802	99.99999802
17570445	0.1989	NA	NA	99.99999824	99.99999824
17570447	1.3752	NA	NA	48.52200627	48.52200627
17570451	1.5912	NA	NA	25.55352094	25.55352094
17570453	0.2736	NA	NA	79.18882478	79.18882478
17570455	0.4302	NA	NA	56.30080494	56.30080494
17570457	0.1827	NA	NA	99.66948407	99.66948407
17570459	1.5057	NA	NA	44.68000788	44.68000788
17570461	0.8064	NA	NA	96.59121736	96.59121736
17570463	5.3874	NA	NA	25.46279949	25.46279949
17570483	0.0612	NA	NA	1.905019173	1.905019173
17570489	1.3959	NA	NA	99.9999994	99.9999994
17570491	2.6001	NA	NA	92.23137215	92.23137215
17570493	1.7226	NA	NA	93.01292013	93.01292013
17570497	1.4931	NA	NA	98.52432273	98.52432273
17570499	3.7674	NA	NA	99.99999866	99.99999866
17570501	0.2079	NA	NA	100.0000102	100.0000102
17570503	0.4392	NA	NA	99.99999063	99.99999063
17570505	0.0423	NA	NA	100.0000157	100.0000157
17570507	1.1916	NA	NA	88.58898547	88.58898547
17570509	0.1503	NA	NA	95.20456548	95.20456548
17570511	1.008	NA	NA	81.7261166	81.7261166
17570513	0.0072	NA	NA	100.0000443	100.0000443
17570515	1.4967	NA	NA	100.0000015	100.0000015
17570517	2.3301	NA	NA	100.0000007	100.0000007
17570519	1.1988	NA	NA	99.9999998	99.9999998
17572181	1.7271	NA	NA	0.641582217	0.641582217
17572183	1.1538	NA	NA	5.720201894	5.720201894
17572185	1.2465	NA	NA	50.44031108	50.44031108
17572187	6.768	7.879066137	NA	49.20043177	57.07949791
17572189	3.1104	30.18271822	NA	46.60526802	76.78798624
17572191	3.5622	9.401212264	NA	90.59878698	99.99999925
17572193	3.5226	NA	NA	100.0000007	100.0000007
17572195	2.3112	NA	NA	99.99999961	99.99999961
17572197	4.1166	NA	NA	100.0000008	100.0000008
17572199	1.5984	NA	NA	99.99999997	99.99999997
17572203	0.8946	NA	NA	21.2855049	21.2855049
17572209	0.7209	NA	NA	49.72391098	49.72391098
17572213	0.0873	NA	NA	88.75932472	88.75932472
17572225	1.5471	NA	1.389965133	39.16643922	40.55640435
17572229	12.0222	NA	NA	15.59589775	15.59589775
17572243	3.2787	NA	NA	6.389555425	6.389555425
17572253	5.4045	NA	NA	2.270427417	2.270427417
17572277	7.0407	NA	NA	22.62676844	22.62676844
17572287	1.1565	NA	NA	4.480764647	4.480764647
17572305	0.8433	NA	NA	5.757021314	5.757021314
17572317	3.9051	NA	NA	50.53481366	50.53481366
17572319	1.3914	NA	NA	2.966017509	2.966017509
17572323	3.5046	NA	NA	43.55075757	43.55075757
17572325	2.0484	NA	NA	2.681713179	2.681713179
17572327	3.0852	NA	NA	3.739882087	3.739882087
17572335	0.5472	1.640686937	NA	0.737097811	2.377784748
17572343	2.1141	NA	NA	1.89262659	1.89262659
17572345	0.8073	0.740402096	0.238760152	NA	0.979162248
17572351	9.9072	NA	NA	0.230396712	0.230396712
17572353	0.0162	NA	38.53422937	41.41322974	79.94745912
17572355	0.0549	NA	58.75744237	41.24257248	100.0000148
17572357	0.0225	NA	12.89904785	70.33298847	83.23203632
17572359	1.98	NA	2.615583264	5.54235153	8.157934794
17572371	1.5894	NA	NA	6.073363409	6.073363409
17572373	0.3276	NA	0.000704192	48.28928926	48.28999346
17572375	0.0054	NA	NA	99.99995622	99.99995622
17572377	1.1502	NA	0.000117035	52.28472779	52.28484483
17572381	0.0621	NA	NA	99.10030792	99.10030792
17572383	5.8743	NA	NA	49.38587139	49.38587139
17572385	0.2619	NA	NA	97.9806096	97.9806096
17572387	1.2411	NA	NA	61.97305676	61.97305676
17572389	1.0854	NA	NA	45.56007533	45.56007533
17572391	1.1484	NA	NA	100.0000004	100.0000004
17572393	0.5481	NA	NA	99.68878792	99.68878792
17572399	0.9297	NA	NA	99.99999961	99.99999961
17572401	3.3615	NA	NA	76.90471195	76.90471195
17572405	0.3267	NA	NA	22.49881757	22.49881757
17572407	0.0837	1.268831367	26.89752956	NA	28.16636093
17572409	0.6255	28.18737249	19.56588425	NA	47.75325674
17572411	0.0837	0.51770966	80.22720971	15.01010333	95.7550227
17572413	0.027	59.72811438	40.27182962	NA	99.999944
17572415	1.4166	NA	NA	29.27734654	29.27734654
17572417	1.4139	NA	NA	95.83706604	95.83706604
17572419	1.1871	NA	NA	100.0000018	100.0000018
17572421	0.1692	NA	NA	99.4725501	99.4725501
17572423	0.0054	NA	NA	92.70747744	92.70747744
17572425	3.3579	NA	NA	51.22321828	51.22321828
17572427	1.0026	0.965268945	21.05702552	34.3754554	56.39774986
17572429	0.0594	NA	32.96263036	55.5971387	88.55976905
17572431	2.6091	NA	NA	17.73957861	17.73957861
17572433	0.6237	NA	4.362633858	NA	4.362633858
17572435	2.5758	NA	NA	79.83195031	79.83195031
17572437	12.2211	NA	NA	40.26920572	40.26920572
17572439	0.3132	NA	NA	100.000011	100.000011
17572443	27.7596	NA	NA	64.72311167	64.72311167
17572447	2.0295	NA	NA	99.99999646	99.99999646
17572449	0.7182	NA	NA	97.86486936	97.86486936
17572451	1.2888	6.81906222	4.33262388	88.77278472	99.92447082
17572457	0.3843	NA	NA	94.98097779	94.98097779
17572461	1.5651	NA	NA	41.46323624	41.46323624
17572739	1.9908	NA	NA	8.161303638	8.161303638
17572781	1.6371	NA	NA	51.49003676	51.49003676
17572783	2.4219	NA	NA	18.18748535	18.18748535
17572785	2.8872	NA	NA	7.848590462	7.848590462
17572787	4.4298	NA	NA	19.07759157	19.07759157
17572789	0.0378	NA	NA	100.0000349	100.0000349
17572791	3.9888	NA	NA	22.24988482	22.24988482
17572793	0.2133	9.318897644	NA	90.68110229	99.99999993
17572795	0.0486	24.01310268	27.4553367	48.53158259	100.000022
17572797	1.5543	NA	NA	71.4673035	71.4673035
17572799	2.4813	NA	NA	59.11549149	59.11549149
17572801	4.2714	1.539563788	NA	46.46699648	48.00656027
17572803	0.171	67.8538576	25.80715474	6.339002355	100.0000147
17572805	2.2275	3.977570312	NA	70.07201457	74.04958488
17572807	0.0297	99.99996206	NA	NA	99.99996206
17572809	1.7856	94.72087268	2.445786221	2.833340109	99.99999901
17572811	0.1674	22.7099165	NA	77.29009315	100.0000096
17572813	0.333	100.0000045	NA	NA	100.0000045
17572815	0.4725	5.048259814	NA	94.95173837	99.99999818
17572817	2.2077	53.73074147	NA	46.26925444	99.99999591
17572819	0.8424	NA	NA	73.83317928	73.83317928
17572821	1.3374	29.95482	38.60490223	31.44027884	100.0000011
17572823	2.8791	NA	NA	55.36470624	55.36470624
17572825	0.1071	0.418461575	NA	99.58155787	100.0000194
17572827	1.035	35.19743393	NA	64.49964786	99.69708179
17572831	1.0143	NA	NA	73.16890569	73.16890569
17572833	1.4805	NA	NA	78.71032774	78.71032774
17572835	1.9791	0.614520283	NA	99.38547879	99.99999907
17572837	1.7784	32.50648071	NA	67.49352132	100.000002
17572839	0.8946	20.07484428	NA	79.92515639	100.0000007
17572841	0.9972	41.33101289	NA	58.66898229	99.99999518
17572843	1.9881	15.32152357	NA	84.67848605	100.0000096
17572845	2.0304	22.68558066	NA	77.3144122	99.99999286
17572847	1.647	28.36877852	NA	71.63122029	99.9999988
17572849	0.3483	NA	NA	100.0000027	100.0000027
17572851	1.5111	NA	NA	99.76807523	99.76807523
17572853	3.4182	9.868891469	NA	48.37391421	58.24280568
17572855	0.0621	NA	NA	100.000014	100.000014
17572857	1.0872	55.48827676	NA	44.51172173	99.99999849
17572859	0.9468	19.20657825	NA	80.79342459	100.0000028
17572861	1.1583	46.44562456	NA	53.55438196	100.0000065
17572863	1.6326	51.38504089	NA	48.61495794	99.99999883
17572865	4.6989	0.039217133	16.38541099	83.57537089	99.99999902
17572867	0.4014	NA	NA	99.99999419	99.99999419
17572869	1.512	NA	NA	100.0000006	100.0000006
17572871	1.3419	34.92465629	NA	65.07534513	100.0000014
17572873	0.09	NA	NA	100.0000189	100.0000189
17572875	1.6506	NA	NA	99.99999981	99.99999981
17572877	3.1014	NA	NA	100.0000005	100.0000005
17572879	1.5237	19.71250484	NA	80.28749177	99.99999661
17572881	0.162	NA	NA	100.0000161	100.0000161
17572883	0.7866	NA	0.221312422	99.77869229	100.0000047
17572885	1.1205	NA	28.79826199	71.20173789	99.99999988
17572887	1.8189	NA	NA	99.99999956	99.99999956
17572889	2.6595	16.77113419	NA	83.22886652	100.0000007
17572891	1.7199	NA	NA	99.99999904	99.99999904
17572893	1.7118	NA	NA	100.0000007	100.0000007
17572895	1.4238	15.899369	31.33898983	46.26808522	93.50644405
17572897	4.2651	33.62458399	18.10495407	27.6127804	79.34231845
17572899	1.3086	31.98449255	12.59886453	43.65714259	88.24049968
17572901	1.1511	NA	NA	100.0000021	100.0000021
17572903	2.0529	NA	NA	100.0000005	100.0000005
17572905	1.9962	NA	68.9076586	31.09234234	100.0000009
17572907	5.5215	10.99207854	1.775348477	79.75620149	92.5236285
17572909	3.3723	NA	2.003040484	97.99695976	100.0000002
17572911	3.5496	1.537812151	NA	98.46218775	99.9999999
17572913	1.0413	23.62157924	NA	76.37841702	99.99999626
17572917	0.1512	7.074075155	37.44151849	NA	44.51559364
17572919	0.4689	NA	76.10066815	22.89381858	98.99448673
17572921	0.0882	NA	67.2976138	NA	67.2976138
17572923	0.3159	NA	0.389629303	NA	0.389629303
17572925	2.6136	0.279650611	9.029993787	80.41948543	89.72912983
17572927	1.4733	11.4220831	NA	88.57791725	100.0000003
17572931	2.3832	63.69267415	NA	36.3073283	100.0000024
17572933	4.0473	21.35318085	NA	78.64681922	100.0000001
17572935	0.594	64.10425264	NA	35.89574341	99.99999606
17572943	1.6353	100.0000004	NA	NA	100.0000004
17572945	0.6228	99.9999991	NA	NA	99.9999991
17572949	1.7352	78.53558954	NA	21.46441123	100.0000008
17572953	6.7095	NA	19.01225703	8.82860563	27.84086266
17572955	4.4145	NA	2.318696168	68.08908881	70.40778497
17572961	0.8325	100.000001	NA	NA	100.000001
17572963	0.2925	NA	NA	18.71178779	18.71178779
17572971	1.5714	0.335099945	8.323321887	83.6263912	92.28481303
17572975	5.6673	39.01335978	NA	60.98664004	99.99999981
17572977	3.1401	98.21899629	NA	1.781001815	99.9999981
17572979	1.5624	63.36192461	NA	36.53809682	99.90002144
17572983	2.2329	63.32669422	NA	36.67330478	99.999999
17572985	0.2016	NA	51.53912624	15.12920809	66.66833433
17573001	2.3031	30.39591558	NA	69.60408478	100.0000004
17573003	0.189	NA	1.584986207	98.4150133	99.9999995
17573005	1.0683	NA	10.54579964	89.4542042	100.0000038
17573007	2.1618	NA	0.23368108	99.76631873	99.99999981
17573009	2.4183	0.556741411	2.891921339	96.55133827	100.000001
17573013	7.3647	NA	14.38246557	64.59710776	78.97957333
17573029	0.0297	NA	99.99998911	NA	99.99998911
17573031	0.0594	NA	13.72711962	NA	13.72711962
17573033	0.0342	NA	28.76227672	NA	28.76227672
17573035	0.0171	NA	59.41078894	NA	59.41078894
17573037	3.5109	NA	30.55893426	69.44106828	100.0000025
17573041	3.2238	NA	21.90493267	45.70566159	67.61059426
17573043	3.6	NA	41.99677305	27.93015018	69.92692324
17573045	8.2944	36.77927606	35.21794145	6.201251708	78.19846921
17573049	1.1178	NA	0.069467562	NA	0.069467562
17573051	3.2256	NA	21.7450776	0.82635562	22.57143322
17573053	0.7047	NA	8.090699541	74.94561177	83.03631131
17573055	0.882	NA	2.237031776	NA	2.237031776
17573059	4.0347	NA	14.94629347	22.4201875	37.36648097
17573647	3.9951	20.59786778	10.60686822	68.79526467	100.0000007
17573649	1.0305	NA	15.00022648	9.484425653	24.48465213
17573655	2.682	NA	0.725664799	NA	0.725664799
17573657	0.3276	NA	NA	4.443987088	4.443987088
17573659	1.6128	NA	NA	94.00793152	94.00793152
17573661	0.4725	NA	0.120268301	68.98746441	69.10773271
17573663	1.3095	NA	6.357474386	NA	6.357474386
17573665	15.1713	0.043209813	5.067016431	48.67018432	53.78041057
17573667	2.9106	NA	24.37921308	51.52913618	75.90834926
17573669	2.2482	1.238276205	5.554158955	86.80798193	93.60041709
17573673	0.7101	NA	7.875460093	0.580725285	8.456185378
17573675	1.5741	NA	2.627805281	97.37219471	99.99999999
17573677	0.1206	NA	44.45214979	5.85873776	50.31088755
17573679	10.7145	5.773254055	11.06902705	10.64498273	27.48726384
17573681	9.7677	NA	7.134663963	11.26911071	18.40377467
17573683	4.0239	NA	8.203989367	89.87309169	98.07708106
17573691	2.9421	NA	1.709277261	NA	1.709277261
17573695	3.4839	NA	6.224353077	0.114149747	6.338502824
17573705	14.4927	NA	NA	0.482431004	0.482431004
17573713	24.9021	0.016373502	0.207321924	34.91289229	35.13658772
17573717	0.5121	NA	0.288398745	0.005617604	0.294016349
17573733	0.0189	NA	4.909311715	94.10132185	99.01063356
17573735	0.3762	NA	1.142293779	NA	1.142293779
17573737	0.027	NA	18.54029608	NA	18.54029608
17573741	0.189	NA	6.583237351	86.06298246	92.64621981
17573743	0.0936	NA	0.063950968	45.45376483	45.5177158
17573745	0.0378	NA	99.99819855	NA	99.99819855
17573747	0.9954	NA	27.89094105	58.37522243	86.26616348
17573755	0.0135	NA	9.962568482	NA	9.962568482
17573759	0.081	NA	18.31052266	NA	18.31052266
17573951	0.0801	NA	NA	100.0000138	100.0000138
17573953	0.4095	NA	NA	7.44037214	7.44037214
17573955	1.4337	NA	NA	24.82408439	24.82408439
17573957	1.0242	NA	NA	74.94698544	74.94698544
17573963	0.3852	NA	NA	99.99999567	99.99999567
17573965	0.4608	NA	NA	99.99999751	99.99999751
17573967	0.0495	NA	NA	94.00300759	94.00300759
17573971	0.1728	NA	NA	99.99998461	99.99998461
17573973	0.3123	NA	NA	100.0000165	100.0000165
17573979	0.7074	NA	NA	31.91476721	31.91476721
17573981	0.6912	NA	NA	75.89407843	75.89407843
17574001	0.1539	NA	NA	99.99999024	99.99999024
17574005	0.5643	NA	NA	8.380333336	8.380333336
17574007	0.3411	NA	NA	10.58080558	10.58080558
17574009	0.7938	NA	NA	96.36794601	96.36794601
17574011	0.0963	NA	NA	100.0000123	100.0000123
17574013	1.1115	NA	NA	16.74076921	16.74076921
17574015	0.3042	NA	NA	20.92820051	20.92820051
17574017	3.6297	NA	NA	56.13819813	56.13819813
17574019	0.027	NA	NA	100.0000434	100.0000434
17574021	0.4977	NA	NA	18.19146032	18.19146032
17574027	2.7801	NA	0.017660089	92.72336829	92.74102838
17574029	0.8766	NA	NA	99.18265015	99.18265015
17574031	0.4905	NA	NA	100.0000068	100.0000068
17574033	0.7434	NA	NA	100.0000004	100.0000004
17574035	0.4374	NA	NA	92.01816542	92.01816542
17574037	1.7064	NA	NA	96.43409474	96.43409474
17574041	0.2556	NA	NA	99.99999962	99.99999962
17574043	0.8946	NA	NA	5.663329719	5.663329719
17574045	0.4266	NA	NA	5.126898007	5.126898007
17574047	0.8388	NA	NA	10.67778475	10.67778475
17574049	0.6921	12.34861149	NA	29.00074064	41.34935213
17574053	2.1582	NA	NA	12.83230512	12.83230512
17574055	3.4389	2.27529301	NA	65.4760498	67.7513428
17574057	1.5507	NA	NA	100.0000016	100.0000016
17574059	1.5462	23.17335497	NA	6.258126278	29.43148124
17574061	0.3447	24.31524061	NA	14.38092896	38.69616957
17574063	1.5786	NA	NA	90.63713674	90.63713674
17574065	0.9774	NA	NA	100.0000044	100.0000044
17574067	0.7164	NA	NA	84.20700608	84.20700608
17574069	1.6983	NA	NA	61.48105202	61.48105202
17574071	1.0062	NA	NA	19.88678905	19.88678905
17574073	0.6957	NA	NA	15.29175282	15.29175282
17574075	1.1547	NA	NA	50.58340917	50.58340917
17574077	3.6045	NA	NA	15.05716282	15.05716282
17574079	0.3195	NA	NA	85.02266248	85.02266248
17574083	0.0504	NA	NA	99.99995826	99.99995826
17574085	1.6713	NA	NA	42.07714085	42.07714085
17574087	2.4525	13.94566145	NA	32.05755215	46.00321361
17574091	0.2025	NA	NA	99.99998979	99.99998979
17574093	0.6507	NA	NA	99.99999654	99.99999654
17574097	3.6189	NA	NA	5.216902941	5.216902941
17574099	1.3104	NA	NA	0.527841374	0.527841374
17574101	5.1975	NA	NA	99.99999973	99.99999973
17574103	1.2384	NA	NA	97.80332451	97.80332451
17574105	2.8269	NA	NA	97.53588654	97.53588654
17574107	1.0557	19.05102141	NA	80.94898148	100.0000029
17574109	0.2808	NA	NA	100.0000105	100.0000105
17574111	1.4526	12.83708879	0.000996772	87.16191498	100.0000005
17574113	6.3171	2.304383976	NA	16.21711077	18.52149474
17574117	16.326	NA	NA	98.1678033	98.1678033
17574119	5.3982	NA	NA	96.57269585	96.57269585
17574121	1.3572	NA	NA	100.0000025	100.0000025
17574123	0.4446	NA	NA	99.99999829	99.99999829
17574125	3.4533	NA	NA	99.43496133	99.43496133
17574129	0.225	NA	NA	99.9999955	99.9999955
17574131	0.6066	NA	NA	99.99999928	99.99999928
17574133	1.5165	NA	NA	77.88220852	77.88220852
17574135	11.9124	NA	NA	92.09214081	92.09214081
17574137	3.5064	NA	NA	99.97406791	99.97406791
17574139	1.7757	3.438435429	NA	NA	3.438435429
17574141	1.4967	9.136781938	NA	1.043646951	10.18042889
17574143	5.9544	NA	NA	85.61753411	85.61753411
17574145	2.4048	NA	NA	69.29463033	69.29463033
17574147	4.9257	NA	NA	99.02315795	99.02315795
17574149	1.3734	NA	NA	100.0000018	100.0000018
17574151	3.4182	NA	NA	98.21165656	98.21165656
17574153	3.2508	NA	NA	72.67311852	72.67311852
17574155	5.9067	NA	NA	51.34053693	51.34053693
17574157	3.0186	NA	NA	5.887056081	5.887056081
17574159	4.5153	NA	NA	0.327653046	0.327653046
17574161	0.9261	NA	NA	1.747032948	1.747032948
17574163	0.5229	NA	NA	100.0000052	100.0000052
17574165	4.2057	NA	NA	99.99999866	99.99999866
17574167	2.7891	NA	NA	97.94503078	97.94503078
17574169	1.5228	NA	NA	96.51172233	96.51172233
17574171	0.0459	NA	NA	99.99999757	99.99999757
17574173	8.3961	NA	NA	99.60980235	99.60980235
17574179	3.9915	NA	NA	95.64307626	95.64307626
17574181	3.0519	NA	NA	99.66417186	99.66417186
17574183	0.0135	NA	NA	100.0001132	100.0001132
