"StationID_Master"	"ChemSampleID"	"StdParamName"	"SampleDate"	"ResultValue"	"IQRmethod"	"SDmethod"	"Outlier"
"901SJOF1x"	"901SJOF1x_2008-04-28"	"Salinity_fld_ppt"	2008-04-28	0.3	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-04-28"	"SpecificConductivity_fld_uS_cm"	2008-04-28	487	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-04-28"	"Turbidity_fld_NTU"	2008-04-28	0.81	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-04-28"	"WaterTemp_fld_degC"	2008-04-28	12.3	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"Alkalinity_CaCO3_fld_mg_L"	2008-05-16	190	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"DO_fld_mg_L"	2008-05-16	6.99	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"pH_fld_SU"	2008-05-16	7.77	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"Salinity_fld_ppt"	2008-05-16	0.3	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"SpecificConductivity_fld_uS_cm"	2008-05-16	605	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"Turbidity_fld_NTU"	2008-05-16	0.54	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"Velocity_fld_ft_s"	2008-05-16	0.0012	"Outlier low"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-05-16"	"WaterTemp_fld_degC"	2008-05-16	15.1	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"Alkalinity_CaCO3_fld_mg_L"	2008-06-05	194	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"DO_fld_mg_L"	2008-06-05	76.3	"Outlier high"	"Outlier"	"Outlier"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"pH_fld_SU"	2008-06-05	7.92	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"Salinity_fld_ppt"	2008-06-05	0.4	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"SpecificConductivity_fld_uS_cm"	2008-06-05	719	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"Turbidity_fld_NTU"	2008-06-05	0.51	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-05"	"WaterTemp_fld_degC"	2008-06-05	13.6	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"Alkalinity_CaCO3_fld_mg_L"	2008-06-25	196	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"DO_fld_mg_L"	2008-06-25	8.5	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"pH_fld_SU"	2008-06-25	8.3	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"Salinity_fld_ppt"	2008-06-25	0.4	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"SpecificConductivity_fld_uS_cm"	2008-06-25	802	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"Turbidity_fld_NTU"	2008-06-25	2.16	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-06-25"	"WaterTemp_fld_degC"	2008-06-25	23	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"Alkalinity_CaCO3_fld_mg_L"	2008-07-03	125	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"DO_fld_mg_L"	2008-07-03	10.24	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"pH_fld_SU"	2008-07-03	9.18	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"Salinity_fld_ppt"	2008-07-03	0.4	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"SpecificConductivity_fld_uS_cm"	2008-07-03	721	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"Turbidity_fld_NTU"	2008-07-03	2.57	"Good"	"Good"	"Good"
"901SJOF1x"	"901SJOF1x_2008-07-03"	"WaterTemp_fld_degC"	2008-07-03	33.5	"Outlier high"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-05"	"AFDM_algae_particulate_g_m2"	2008-05-05	20.49	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-05"	"Chlor_a_particulate_mg_m2"	2008-05-05	42.93	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"Alkalinity_CaCO3_f_mg_L"	2008-05-08	245	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"NH3_N_f_mg_L"	2008-05-08	0.0115	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"NO2_N_f_mg_L"	2008-05-08	0.0048	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"NO3_N_f_mg_L"	2008-05-08	0.166	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"P_uf_mg_L"	2008-05-08	0.03005	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"PO4_P_f_mg_L"	2008-05-08	0.0355	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"Sulfate_f_mg_L"	2008-05-08	927	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"TDS_f_mg_L"	2008-05-08	1970	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"TKN_uf_mg_L"	2008-05-08	0.681	"Good"	"Good"	"Good"
"901SJSJC9"	"901SJSJC9_2008-05-08"	"TSS_particulate_mg_L"	2008-05-08	1.5	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-05"	"AFDM_algae_particulate_g_m2"	2008-05-05	10.32	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-05"	"Chlor_a_particulate_mg_m2"	2008-05-05	9.76	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"Alkalinity_CaCO3_f_mg_L"	2008-05-07	182	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"P_uf_mg_L"	2008-05-07	0.0319	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"PO4_P_f_mg_L"	2008-05-07	0.0477	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"Sulfate_f_mg_L"	2008-05-07	49.9	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"TDS_f_mg_L"	2008-05-07	397	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"TKN_uf_mg_L"	2008-05-07	0.448	"Good"	"Good"	"Good"
"901SJSMT2"	"901SJSMT2_2008-05-07"	"TSS_particulate_mg_L"	2008-05-07	0.8	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"AFDM_algae_particulate_g_m2"	2008-05-08	50.87	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"Alkalinity_CaCO3_f_mg_L"	2008-05-08	180	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"Chlor_a_particulate_mg_m2"	2008-05-08	49.17	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"PO4_P_f_mg_L"	2008-05-08	0.0251	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"Sulfate_f_mg_L"	2008-05-08	71.4	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"TDS_f_mg_L"	2008-05-08	390	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"TKN_uf_mg_L"	2008-05-08	0.188	"Good"	"Good"	"Good"
"901SJSMT3"	"901SJSMT3_2008-05-08"	"TSS_particulate_mg_L"	2008-05-08	0.7	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"Alkalinity_CaCO3_fld_mg_L"	2010-04-05	140	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"pH_fld_SU"	2010-04-05	7.35	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"Salinity_fld_ppt"	2010-04-05	0.3	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"SpecificConductivity_fld_uS_cm"	2010-04-05	597	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"Turbidity_fld_NTU"	2010-04-05	4.41	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-04-05"	"WaterTemp_fld_degC"	2010-04-05	15.5	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"Alkalinity_CaCO3_fld_mg_L"	2010-05-05	194.5	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"DO_fld_mg_L"	2010-05-05	8.65	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"pH_fld_SU"	2010-05-05	7.53	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"Salinity_fld_ppt"	2010-05-05	0.3	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"SpecificConductivity_fld_uS_cm"	2010-05-05	678	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"Turbidity_fld_NTU"	2010-05-05	0.77	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-05"	"WaterTemp_fld_degC"	2010-05-05	24.1	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"DO_fld_mg_L"	2010-05-25	13.13	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"pH_fld_SU"	2010-05-25	7.85	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"Salinity_fld_ppt"	2010-05-25	0.4	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"SpecificConductivity_fld_uS_cm"	2010-05-25	632	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"Turbidity_fld_NTU"	2010-05-25	1.28	"Good"	"Good"	"Good"
"901TCSMP1"	"901TCSMP1_2010-05-25"	"WaterTemp_fld_degC"	2010-05-25	24.13	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"AFDM_algae_particulate_g_m2"	2010-05-25	14.04	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Alkalinity_CaCO3_f_mg_L"	2010-05-25	172	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Aluminum_f_ug_L"	2010-05-25	2.9	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Aluminum_uf_ug_L"	2010-05-25	3.68	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Arsenic_f_ug_L"	2010-05-25	2.03	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Cadmium_f_ug_L"	2010-05-25	0.03	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Chlor_a_particulate_mg_m2"	2010-05-25	13.19	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Chloride_f_mg_L"	2010-05-25	191	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Chromium_f_ug_L"	2010-05-25	0.24	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Chromium_ug_L"	2010-05-25	0.2	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Copper_f_ug_L"	2010-05-25	1.28	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"DOC_f_mg_L"	2010-05-25	3.22	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Ev_FlowHab_score"	2010-05-25	0	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"H_AqHab_score"	2010-05-25	0.77	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"H_SubNat_score"	2010-05-25	0.37	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Hardness_CaCO3_f_mg_L"	2010-05-25	483	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"IPI"	2010-05-25	0.78	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Iron_f_ug_L"	2010-05-25	1.83	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Iron_uf_ug_L"	2010-05-25	0.15	"Outlier low"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Lead_uf_ug_L"	2010-05-25	0.021	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Manganese_f_ug_L"	2010-05-25	13.1	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Nickel_f_ug_L"	2010-05-25	3.91	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"NO2_N_f_mg_L"	2010-05-25	0.0045	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"NO3_N_f_mg_L"	2010-05-25	0.556	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"P_uf_mg_L"	2010-05-25	0.055	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"PCT_SAFN_score"	2010-05-25	0.4	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"PO4_P_f_mg_L"	2010-05-25	0.115	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Selenium_f_ug_L"	2010-05-25	2.04	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Silica_SiO2_f_mg_L"	2010-05-25	27.5	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Silver_f_ug_L"	2010-05-25	0.03	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Silver_uf_ug_L"	2010-05-25	0.1	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Sulfate_f_mg_L"	2010-05-25	278	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"SuspendedSediment_particulate_mg_L"	2010-05-25	7.6	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"TDS_f_mg_L"	2010-05-25	1010	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"TN_uf_mg_L"	2010-05-25	0.933	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"TSS_particulate_mg_L"	2010-05-25	4.3	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"XCMG_score"	2010-05-25	1	"Good"	"Good"	"Good"
"902S00117"	"902S00117_2010-05-25"	"Zinc_f_ug_L"	2010-05-25	1.33	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"AFDM_algae_particulate_g_m2"	2009-04-27	17.57	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Alkalinity_CaCO3_fld_mg_L"	2009-04-27	150	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Aluminum_tot_mg_kg_dw"	2009-04-27	80082	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Arsenic_tot_mg_kg_dw"	2009-04-27	7.11	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Cadmium_tot_mg_kg_dw"	2009-04-27	0.22	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Chlor_a_particulate_mg_m2"	2009-04-27	28.01	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Chromium_tot_mg_kg_dw"	2009-04-27	35.3	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Copper_tot_mg_kg_dw"	2009-04-27	39.6	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"DO_fld_mg_L"	2009-04-27	11.5	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Ev_FlowHab_score"	2009-04-27	0.59	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"H_AqHab_score"	2009-04-27	1	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"H_SubNat_score"	2009-04-27	0.71	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"IPI"	2009-04-27	1.05	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Lead_tot_mg_kg_dw"	2009-04-27	8.79	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Manganese_tot_mg_kg_dw"	2009-04-27	655	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Nickel_tot_mg_kg_dw"	2009-04-27	15.7	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"PCT_SAFN_score"	2009-04-27	0.57	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"pH_fld_SU"	2009-04-27	8.5	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Salinity_fld_ppt"	2009-04-27	0.1	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Silver_tot_mg_kg_dw"	2009-04-27	0.15	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"SpecificConductivity_fld_uS_cm"	2009-04-27	162	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Turbidity_fld_NTU"	2009-04-27	2.93	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Velocity_fld_ft_s"	2009-04-27	0.838	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"WaterTemp_fld_degC"	2009-04-27	20.2	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"XCMG_score"	2009-04-27	0.97	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-04-27"	"Zinc_tot_mg_kg_dw"	2009-04-27	103	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Alkalinity_CaCO3_f_mg_L"	2009-05-06	148	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Aluminum_f_ug_L"	2009-05-06	2.82	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Aluminum_uf_ug_L"	2009-05-06	93.5	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Arsenic_f_ug_L"	2009-05-06	2.39	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Arsenic_uf_ug_L"	2009-05-06	2.3	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Calcium_uf_mg_L"	2009-05-06	93.6	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Chloride_f_mg_L"	2009-05-06	103	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Chromium_f_ug_L"	2009-05-06	0.42	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Chromium_ug_L"	2009-05-06	0.45	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Copper_f_ug_L"	2009-05-06	2.03	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Copper_uf_ug_L"	2009-05-06	2.09	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"DOC_f_mg_L"	2009-05-06	5.26	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Hardness_CaCO3_f_mg_L"	2009-05-06	408	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Iron_f_ug_L"	2009-05-06	16.45	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Iron_uf_ug_L"	2009-05-06	109	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Manganese_f_ug_L"	2009-05-06	8.96	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Manganese_uf_ug_L"	2009-05-06	15.6	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"NH3_N_f_mg_L"	2009-05-06	0.0159	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Nickel_f_ug_L"	2009-05-06	8.82	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Nickel_uf_ug_L"	2009-05-06	8.35	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"NO2_N_f_mg_L"	2009-05-06	0.01165	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"NO3_N_f_mg_L"	2009-05-06	0.938	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"P_uf_mg_L"	2009-05-06	0.0357	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Permethrin_trans_ug_L"	2009-05-06	0.003	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"PO4_P_f_mg_L"	2009-05-06	0.0173	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Selenium_f_ug_L"	2009-05-06	3.89	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Selenium_ug_L"	2009-05-06	3.43	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Silica_SiO2_f_mg_L"	2009-05-06	18.9	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Sulfate_f_mg_L"	2009-05-06	229	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"SuspendedSediment_particulate_mg_L"	2009-05-06	3.1	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"TDS_f_mg_L"	2009-05-06	775	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"TKN_uf_mg_L"	2009-05-06	0.401	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"TSS_particulate_mg_L"	2009-05-06	2.8	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Zinc_f_ug_L"	2009-05-06	0.92	"Good"	"Good"	"Good"
"902S00565"	"902S00565_2009-05-06"	"Zinc_uf_ug_L"	2009-05-06	1.12	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"AFDM_algae_particulate_g_m2"	2009-05-11	101.5	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Alkalinity_CaCO3_f_mg_L"	2009-05-11	191	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Alkalinity_CaCO3_fld_mg_L"	2009-05-11	200	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Aluminum_tot_mg_kg_dw"	2009-05-11	41197	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Aluminum_uf_ug_L"	2009-05-11	32.3	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Arsenic_f_ug_L"	2009-05-11	4.73	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Arsenic_tot_mg_kg_dw"	2009-05-11	5.57	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Arsenic_uf_ug_L"	2009-05-11	4.45	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Cadmium_f_ug_L"	2009-05-11	0.03	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Cadmium_tot_mg_kg_dw"	2009-05-11	0.25	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Cadmium_uf_ug_L"	2009-05-11	0.03	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Calcium_uf_mg_L"	2009-05-11	126	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Chlor_a_particulate_mg_m2"	2009-05-11	79.05	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Chloride_f_mg_L"	2009-05-11	186	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Chromium_f_ug_L"	2009-05-11	0.39	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Chromium_tot_mg_kg_dw"	2009-05-11	77.3	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Chromium_ug_L"	2009-05-11	0.46	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Copper_f_ug_L"	2009-05-11	1.56	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Copper_tot_mg_kg_dw"	2009-05-11	28.3	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Copper_uf_ug_L"	2009-05-11	1.56	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"DO_fld_mg_L"	2009-05-11	8.44	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"DOC_f_mg_L"	2009-05-11	3.24	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Ev_FlowHab_score"	2009-05-11	0.37	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"H_AqHab_score"	2009-05-11	0.93	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"H_SubNat_score"	2009-05-11	0.49	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Hardness_CaCO3_f_mg_L"	2009-05-11	618	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"IPI"	2009-05-11	0.91	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Iron_f_ug_L"	2009-05-11	1.68	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Iron_uf_ug_L"	2009-05-11	35.9	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Lead_tot_mg_kg_dw"	2009-05-11	6.69	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Manganese_f_ug_L"	2009-05-11	0.79	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Manganese_tot_mg_kg_dw"	2009-05-11	744	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Manganese_uf_ug_L"	2009-05-11	1.69	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"NH3_N_f_mg_L"	2009-05-11	0.0141	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Nickel_f_ug_L"	2009-05-11	7.45	"Good"	"Good"	"Good"
"902S01097"	"902S01097_2009-05-11"	"Nickel_tot_mg_kg_dw"	2009-05-11	27.7	"Good"	"Good"	"Good"
