"StationID_Master"	"ChemSampleID"	"SampDate"	"SampleType"	"matrixname"	"StdParamName"	"ResultText"	"ResultValue"	"ResultHalfMDL"	"ConvertTo"	"COMID_NHD2"	"clust"
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	6.5	6.5	6.5	"HighNum"	17574585	5
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	8.792285118	8.792285118	8.792285118	"Q99"	17574585	5
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.821462464	0.821462464	0.821462464	"RBI"	17574585	5
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	1.845742799	1.845742799	1.845742799	"MaxMonthQ"	17574585	5
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	2	2	2	"HighDur"	17574585	5
"SMC01372"	"SMC01372_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	-8.0456	-8.0456	-8.0456	"QmaxIDR"	17574585	5
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	-2.17e-06	-2.17e-06	-2.17e-06	"MaxMonthQ"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	7.62e-08	7.62e-08	7.62e-08	"RBI"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	-5.9e-06	-5.9e-06	-5.9e-06	"QmaxIDR"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	20343191	6
"SMC01413"	"SMC01413_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-100	-100	-100	"NoDisturb"	20343191	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	-1.79e-07	-1.79e-07	-1.79e-07	"RBI"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.09558	0.09558	0.09558	"QmaxIDR"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-0.000281392	-0.000281392	-0.000281392	"Q99"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-100	-100	-100	"NoDisturb"	22522841	6
"SMC01424"	"SMC01424_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.003166311	0.003166311	0.003166311	"MaxMonthQ"	22522841	6
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	17	17	17	"HighNum"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.030751207	0.030751207	0.030751207	"MaxMonthQ"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-16.5	-16.5	-16.5	"HighDur"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.127305297	0.127305297	0.127305297	"Q99"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.14758922	0.14758922	0.14758922	"QmaxIDR"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-92	-92	-92	"NoDisturb"	22515818	1
"SMC01452"	"SMC01452_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.407700205	1.407700205	1.407700205	"RBI"	22515818	1
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-137	-137	-137	"NoDisturb"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-6e-09	-6e-09	-6e-09	"Q99"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	1.83e-10	1.83e-10	1.83e-10	"MaxMonthQ"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	-1.65e-10	-1.65e-10	-1.65e-10	"RBI"	22524645	6
"SMC01504"	"SMC01504_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0	0	0	"QmaxIDR"	22524645	6
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.031914582	0.031914582	0.031914582	"RBI"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-35	-35	-35	"NoDisturb"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.010328354	0.010328354	0.010328354	"Q99"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	2	2	2	"HighNum"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.0420077	0.0420077	0.0420077	"QmaxIDR"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.006705319	0.006705319	0.006705319	"MaxMonthQ"	17563922	1
"SMC01512"	"SMC01512_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-16	-16	-16	"HighDur"	17563922	1
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.03801406	0.03801406	0.03801406	"MaxMonthQ"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-138.5	-138.5	-138.5	"NoDisturb"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-0.006555862	-0.006555862	-0.006555862	"Q99"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.262846	0.262846	0.262846	"QmaxIDR"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.001311122	0.001311122	0.001311122	"RBI"	22515726	5
"SMC01544"	"SMC01544_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	22515726	5
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-14.5	-14.5	-14.5	"NoDisturb"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.004642955	0.004642955	0.004642955	"MaxMonthQ"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.004748	0.004748	0.004748	"QmaxIDR"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.013229226	0.013229226	0.013229226	"RBI"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.015035282	0.015035282	0.015035282	"Q99"	20365177	2
"SMC01550"	"SMC01550_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	3	3	3	"HighNum"	20365177	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.000746545	0.000746545	0.000746545	"MaxMonthQ"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.00628	0.00628	0.00628	"QmaxIDR"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0	0	0	"HighDur"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-4.96e-05	-4.96e-05	-4.96e-05	"Q99"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-100	-100	-100	"NoDisturb"	17585776	2
"SMC01567"	"SMC01567_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	5.46e-05	5.46e-05	5.46e-05	"RBI"	17585776	2
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.268731818	0.268731818	0.268731818	"MaxMonthQ"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-211	-211	-211	"NoDisturb"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	4	4	4	"HighNum"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	2	2	2	"HighDur"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	NA	NA	NA	"RBI"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.795945715	0.795945715	0.795945715	"Q99"	20331408	1
"SMC01606"	"SMC01606_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	1.57332	1.57332	1.57332	"QmaxIDR"	20331408	1
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	3.5	3.5	3.5	"HighDur"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.2599677	0.2599677	0.2599677	"QmaxIDR"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	0	0	0	"NoDisturb"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.031980731	0.031980731	0.031980731	"MaxMonthQ"	20364739	2
"SMC01640"	"SMC01640_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0	0	0	"RBI"	20364739	2
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-76	-76	-76	"NoDisturb"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.12774	0.12774	0.12774	"QmaxIDR"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.866603725	0.866603725	0.866603725	"RBI"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	9	9	9	"HighNum"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.061187029	0.061187029	0.061187029	"MaxMonthQ"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.052517275	0.052517275	0.052517275	"Q99"	22514958	1
"SMC01656"	"SMC01656_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-11	-11	-11	"HighDur"	22514958	1
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.491152501	0.491152501	0.491152501	"MaxMonthQ"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-23.5	-23.5	-23.5	"HighDur"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.867487307	0.867487307	0.867487307	"RBI"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	8.805976942	8.805976942	8.805976942	"Q99"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	9	9	9	"HighNum"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	10.9974	10.9974	10.9974	"QmaxIDR"	17574585	5
"SMC01676"	"SMC01676_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-101	-101	-101	"NoDisturb"	17574585	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.20084	0.20084	0.20084	"QmaxIDR"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	1	1	1	"HighDur"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0	0	0	"RBI"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.020601156	0.020601156	0.020601156	"MaxMonthQ"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	0	0	0	"NoDisturb"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	948070459	5
"SMC01692"	"SMC01692_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	948070459	5
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	2.898103	2.898103	2.898103	"QmaxIDR"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.025064494	0.025064494	0.025064494	"RBI"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-46	-46	-46	"NoDisturb"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.369869196	0.369869196	0.369869196	"MaxMonthQ"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	1	1	1	"HighNum"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0	0	0	"Q99"	22527375	1
"SMC01694"	"SMC01694_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-7	-7	-7	"HighDur"	22527375	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.03085492	0.03085492	0.03085492	"MaxMonthQ"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.203683777	0.203683777	0.203683777	"Q99"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-9	-9	-9	"HighDur"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.0672154	0.0672154	0.0672154	"QmaxIDR"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	18	18	18	"HighNum"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.903603184	0.903603184	0.903603184	"RBI"	22515806	1
"SMC01716"	"SMC01716_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-200.5	-200.5	-200.5	"NoDisturb"	22515806	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.811106812	0.811106812	0.811106812	"RBI"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-55.5	-55.5	-55.5	"NoDisturb"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	-0.33969	-0.33969	-0.33969	"QmaxIDR"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	7.76808624	7.76808624	7.76808624	"Q99"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	1.253942261	1.253942261	1.253942261	"MaxMonthQ"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	7.5	7.5	7.5	"HighNum"	22525751	1
"SMC01726"	"SMC01726_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-8.5	-8.5	-8.5	"HighDur"	22525751	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	3.937806	3.937806	3.937806	"QmaxIDR"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-100.5	-100.5	-100.5	"NoDisturb"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.698504847	0.698504847	0.698504847	"MaxMonthQ"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	18.5	18.5	18.5	"HighNum"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.411592852	1.411592852	1.411592852	"RBI"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-6	-6	-6	"HighDur"	163864411	1
"SMC01748"	"SMC01748_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	2.383676367	2.383676367	2.383676367	"Q99"	163864411	1
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.002511283	0.002511283	0.002511283	"MaxMonthQ"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	0.04087	0.04087	0.04087	"QmaxIDR"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	-0.000114925	-0.000114925	-0.000114925	"Q99"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	0.5	0.5	0.5	"HighDur"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-137	-137	-137	"NoDisturb"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	0	0	0	"HighNum"	22514400	6
"SMC01808"	"SMC01808_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	2.56e-09	2.56e-09	2.56e-09	"RBI"	22514400	6
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	3.538424553	3.538424553	3.538424553	"Q99"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.962130423	0.962130423	0.962130423	"MaxMonthQ"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	3	3	3	"HighNum"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.235600418	1.235600418	1.235600418	"RBI"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-228	-228	-228	"NoDisturb"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	4.9803395	4.9803395	4.9803395	"QmaxIDR"	17564046	1
"SMC01860"	"SMC01860_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-19	-19	-19	"HighDur"	17564046	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.209613964	1.209613964	1.209613964	"RBI"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-24.5	-24.5	-24.5	"HighDur"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	14.5	14.5	14.5	"HighNum"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.901443756	0.901443756	0.901443756	"MaxMonthQ"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-213	-213	-213	"NoDisturb"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	5.138563675	5.138563675	5.138563675	"Q99"	22523247	1
"SMC01902"	"SMC01902_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	-0.848767	-0.848767	-0.848767	"QmaxIDR"	22523247	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.953011157	0.953011157	0.953011157	"RBI"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	3.50267	3.50267	3.50267	"QmaxIDR"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	19	19	19	"HighNum"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	1.162731497	1.162731497	1.162731497	"MaxMonthQ"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-209	-209	-209	"NoDisturb"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-24.5	-24.5	-24.5	"HighDur"	20355428	1
"SMC01923"	"SMC01923_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	4.863436468	4.863436468	4.863436468	"Q99"	20355428	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.200727703	1.200727703	1.200727703	"RBI"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	15.5	15.5	15.5	"HighNum"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-14	-14	-14	"HighDur"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	16.97629	16.97629	16.97629	"QmaxIDR"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	4.283230048	4.283230048	4.283230048	"Q99"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-98.5	-98.5	-98.5	"NoDisturb"	20350681	1
"SMC01934"	"SMC01934_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.763736745	0.763736745	0.763736745	"MaxMonthQ"	20350681	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	0.955091876	0.955091876	0.955091876	"Q99"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	2.403726	2.403726	2.403726	"QmaxIDR"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-1.5	-1.5	-1.5	"HighDur"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	19	19	19	"HighNum"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.291556861	0.291556861	0.291556861	"MaxMonthQ"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-77	-77	-77	"NoDisturb"	17564880	1
"SMC01960"	"SMC01960_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.325380707	1.325380707	1.325380707	"RBI"	17564880	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	3.406624115	3.406624115	3.406624115	"Q99"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-220.5	-220.5	-220.5	"NoDisturb"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-30.5	-30.5	-30.5	"HighDur"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	5.963845	5.963845	5.963845	"QmaxIDR"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	17.5	17.5	17.5	"HighNum"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.483129601	0.483129601	0.483129601	"MaxMonthQ"	22515806	1
"SMC01972"	"SMC01972_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.105675439	1.105675439	1.105675439	"RBI"	22515806	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-9.5	-9.5	-9.5	"HighDur"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	3.831604	3.831604	3.831604	"QmaxIDR"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	17.5	17.5	17.5	"HighNum"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	1.240250168	1.240250168	1.240250168	"RBI"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.153017154	0.153017154	0.153017154	"MaxMonthQ"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-113.5	-113.5	-113.5	"NoDisturb"	20350507	1
"SMC01987"	"SMC01987_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	1.37483325	1.37483325	1.37483325	"Q99"	20350507	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"MaxMonthQ"	0.184899283	0.184899283	0.184899283	"MaxMonthQ"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"QmaxIDR"	1.04925	1.04925	1.04925	"QmaxIDR"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"HighNum"	6.5	6.5	6.5	"HighNum"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"HighDur"	-5.5	-5.5	-5.5	"HighDur"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"Q99"	1.496026907	1.496026907	1.496026907	"Q99"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"NoDisturb"	-206	-206	-206	"NoDisturb"	20331470	1
"SMC01990"	"SMC01990_modeledflow"	NA	"modeled flow"	"flow"	"RBI"	0.60750167	0.60750167	0.60750167	"RBI"	20331470	1
