COMID	Al2O3Cat	Al2O3Ws	BFICat	BFIWs	CompStrgthCat	CompStrgthWs	KffactCat	KffactWs	Na2OWs	PctSilicicWs	SandCat	SandWs	SiO2Cat	SiO2Ws	Tmax8110Cat	Tmax8110Ws	Tmean08Cat	Tmean08Ws	Tmean09Cat	Tmean09Ws	Tmean8110Cat	Tmean8110Ws	Tmin8110Cat	Tmin8110Ws	WtDepCat	WtDepWs	CaOCat	CaOWs	CatAreaSqKm	CatAreaSqKmRp100	ClayCat	ClayWs	Fe2O3Cat	Fe2O3Ws	HydrlCondCat	HydrlCondWs	K2OCat	MgOCat	MgOWs	Na2OCat	OmCat	OmWs	PctAlluvCoastCat	PctAlluvCoastWs	PctNonCarbResidCat	PctNonCarbResidWs	PctSilicicCat	PermCat	PermWs	Precip08Cat	Precip08Ws	Precip09Cat	Precip09Ws	Precip8110Cat	Precip8110Ws	QC_01	QC_02	QC_03	QC_04	QC_05	QC_06	QC_07	QC_08	QC_09	QC_10	QC_11	QC_12	QC_MA	RckDepCat	RckDepWs	RunoffCat	RunoffWs	WetIndexCat	WetIndexWs	WsAreaSqKm	WsAreaSqKmRp100	ElevCat	ElevWs	K2OWs	NCat	NWs	P2O5Cat	P2O5Ws	SCat	SLOPE	SWs	clust
22522983	15.34552	15.48643	38.75858	39.89027	159.0414	156.1393	0.32	0.2737598	3.49639	100	32.05	39.79444	66.85496	66.0342	24.12222	22.75211	18.56397	17.99575	18.33833	17.71749	17.83726	16.89635	11.54723	11.03747	182.88	182.1792	1.446163	1.513015	0.9037322	0.1746254	2.955431	2.827999	1.646447	1.611117	0.01622663	0.01735407	1.37478	0.8746809	0.9458158	1.480144	0.6981347	0.66302	0	0	0	0	4.615121	1.95586	2.37432	6.524291	6.607176	6.199023	6.298402	6.577555	6.684173	1.954587	2.48474	2.251397	2.229477	1.63822	0.6673164	0.3506569	0.2311117	0.2413763	0.2086389	0.4298325	0.6010319	1.25647	3.83298	3.933972	5.111988	5.111988	5.244043	5.187261	2.584262	1.234657	24.83958	28.96276	1.731934	0.06947662	0.07706892	0.3576367	0.3816039	0.1495025	0.218236	0.1551905	3
22522985	15.4121	15.4121	39.93033	39.93033	157.6701	157.6701	0.32	0.32	3.44216	100	32.05	32.05	66.46713	66.46713	23.66321	23.66321	18.35706	18.35706	18.10648	18.10648	17.61267	17.61267	11.55863	11.55863	182.88	182.88	1.478309	1.478309	0.8405322	0.3199798	2.955431	2.955431	1.629908	1.629908	0.01675953	0.01675953	1.380189	0.9089249	0.9089249	1.491141	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.56612	6.56612	6.200901	6.200901	6.617377	6.617377	0.3597701	0.8952714	0.9477894	0.5647455	0.3177262	0.05354077	0.03052921	0.05069311	0.02761517	0.03440143	0.05164323	0.08250122	0.3555743	3.83298	3.83298	5.111988	5.111988	5.173015	5.173015	0.8405322	0.3199798	26.03182	26.03182	1.725008	0.07316239	0.07316239	0.3691557	0.3691557	0.1522167	0.3843594	0.1522167	3
22522987	15.49175	15.49175	44.79496	44.79496	156.0296	156.0296	0.32	0.32	3.500278	100	32.05	32.05	66.00316	66.00316	23.17398	23.17398	17.57739	17.57739	17.24627	17.24627	17.07187	17.07187	10.96488	10.96488	182.88	182.88	1.515457	1.515457	1.495866	0.590339	2.955431	2.955431	1.609756	1.609756	0.01739668	0.01739668	1.386623	0.9484087	0.9484087	1.504139	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.545267	6.545267	6.270732	6.270732	6.579211	6.579211	0.8342126	1.583915	1.632177	1.093935	0.6901427	0.1578581	0.08342161	0.1301507	0.06765865	0.08892621	0.1301507	0.1955668	0.759403	3.83298	3.83298	5.111988	5.111988	5.194892	5.194892	1.495866	0.590339	28.33823	28.33823	1.73243	0.07734137	0.07734137	0.3824807	0.3824807	0.1554015	0.2915231	0.1554015	3
22522989	15.43651	15.57674	45	45.80264	157.1674	154.2793	0.32	0.32	3.562284	100	32.05	32.05	66.32497	65.50815	23.48013	22.42819	17.44797	16.86342	17.09327	16.466	17.04916	16.40564	10.61119	10.37683	182.88	182.88	1.489839	1.553625	0.4656818	0.2297616	2.955431	2.955431	1.623776	1.587799	0.0169548	0.01807601	1.382165	0.9211896	0.9888833	1.495142	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.535053	6.562834	6.292182	6.311534	6.581047	6.619402	1.950898	2.398895	2.103768	2.097036	1.524098	0.577175	0.298622	0.2021242	0.2102609	0.2062008	0.3940671	0.5715444	1.168449	3.83298	3.83298	5.111988	5.111988	5.264968	5.334843	2.521777	1.357921	27.08086	30.46225	1.740313	0.07446779	0.08156423	0.3732891	0.3962035	0.1531996	0.2705944	0.1587289	6
22522991	15.34552	15.4752	44.62735	46.1786	159.0414	156.3705	0.32	0.32	3.488198	100	32.05	32.05	66.85496	66.0996	23.77913	21.57428	17.46065	16.59106	17.1072	16.18297	17.24933	15.56889	10.71161	9.556841	182.88	182.88	1.446163	1.507849	0.2894555	0.1586264	2.955431	2.955431	1.646447	1.613978	0.01622663	0.01726428	1.37478	0.8746809	0.9403296	1.480144	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.534137	6.565904	6.291988	6.327408	6.572123	6.662816	2.889038	3.322118	3.067029	2.978739	2.338242	1.242713	0.6986321	0.4567917	0.4649911	0.4805726	0.8100409	1.17619	2.007408	3.83298	3.83298	5.111988	5.102936	5.290134	5.29052	3.30744	1.924511	25.11549	32.83557	1.73089	0.06947662	0.07649159	0.3576367	0.3797497	0.1495025	0.1968221	0.1547449	6
22522993	15.44012	15.44012	42.12271	42.12271	157.093	157.093	0.32	0.32	3.462604	100	32.05	32.05	66.30392	66.30392	23.08673	23.08673	17.65707	17.65707	17.33627	17.33627	17.11013	17.11013	11.1281	11.1281	182.88	182.88	1.491535	1.491535	1.523117	0.5722217	2.955431	2.955431	1.622865	1.622865	0.01698371	0.01698371	1.382457	0.9229927	0.9229927	1.495733	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.544137	6.544137	6.267143	6.267143	6.589134	6.589134	0.8616233	1.610038	1.691939	1.142948	0.7294791	0.1739533	0.09349034	0.1345309	0.06952606	0.09166719	0.1345309	0.2037568	0.7920871	3.83298	3.83298	5.111988	5.111988	5.192066	5.192066	1.523117	0.5722217	28.51469	28.51469	1.727623	0.07465911	0.07465911	0.3738972	0.3738972	0.1533445	0.329863	0.1533445	3
22522995	15.45871	14.99612	37.52609	46.88392	156.7101	142.9347	0.32	0.2155964	3.237105	94.15685	32.05	50.41885	66.19563	62.46431	24.40423	20.11685	18.54271	15.2313	18.31454	14.82864	18.0416	14.14605	11.66897	8.170436	182.88	180.999	1.500214	1.699804	0.4830432	0.06363186	2.955431	2.623048	1.618165	1.78144	0.01713242	0.02691691	1.383959	0.9322188	1.265817	1.498768	0.6981347	0.6123519	0	0	0	1.923248	4.615121	1.95586	2.714702	6.524453	6.622574	6.206932	6.309299	6.506377	6.733259	6.020565	6.523694	6.529708	6.192487	5.51469	4.828506	3.618511	2.789569	2.694222	2.806386	3.363357	3.834126	5.409997	3.83298	4.099928	5.111988	5.101011	5.257133	5.334531	6.308399	4.788922	24.15726	36.97673	1.638578	0.07563588	0.1082038	0.3770104	0.4002622	0.1540883	0.1840051	0.2132436	5
22522997	15.37559	15.37559	37.4416	37.4416	158.4219	158.4219	0.32	0.32	3.415526	100	32.05	32.05	66.67976	66.67976	24.13005	24.13005	18.55919	18.55919	18.33297	18.33297	17.98113	17.98113	11.82243	11.82243	182.88	182.88	1.460813	1.460813	0.6666492	0.2840505	2.955431	2.955431	1.639009	1.639009	0.0164674	0.0164674	1.377227	0.8902958	0.8902958	1.485127	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.524327	6.524327	6.200809	6.200809	6.525841	6.525841	0.09712671	0.5833323	0.6455313	0.3632533	0.1988509	0.02664193	0.01685712	0.02664193	0.01980263	0.02469261	0.03729578	0.04879016	0.2078268	3.83298	3.83298	5.111988	5.111988	5.088481	5.088481	0.6666492	0.2840505	25.94489	25.94489	1.721596	0.07116528	0.07116528	0.3628856	0.3628856	0.1507347	0.5259706	0.1507347	3
22522999	15.56595	15.48882	38.62001	39.75298	154.5014	156.09	0.32	0.2828753	3.498138	100	32.05	38.26774	65.57098	66.02025	24.49892	23.02432	18.69261	18.10415	18.48227	17.83581	18.04547	17.08552	11.58778	11.14344	182.88	182.3173	1.548861	1.514113	0.98995	0.3400373	2.955431	2.854438	1.590612	1.610505	0.01798982	0.01737322	1.392578	0.9838365	0.9469823	1.516097	0.6981347	0.6700405	0	0	0	0	4.615121	1.95586	2.304532	6.523308	6.594712	6.149798	6.274805	6.539293	6.663437	2.03562	2.639557	2.421523	2.383889	1.778843	0.7719584	0.4094571	0.2692635	0.2836741	0.2523139	0.506215	0.8060293	1.387294	3.83298	3.914854	5.111988	5.111988	5.245628	5.192685	2.788843	1.439669	23.48797	28.16218	1.732157	0.0810405	0.07719152	0.3944884	0.3819983	0.1583105	0.2171139	0.1552854	3
22523001	15.51135	15.49288	43.55435	44.69875	155.626	156.0063	0.32	0.32	3.501101	100	32.05	32.05	65.88903	65.99659	23.92322	23.20044	18.00687	17.6507	17.70044	17.32631	17.49565	17.09247	11.06041	10.97887	182.88	182.88	1.524388	1.515973	0.7306356	0.2439653	2.955431	2.955431	1.604736	1.609468	0.01755336	0.0174057	1.388199	0.9578877	0.9489569	1.507311	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.486908	6.539614	6.217621	6.264441	6.530945	6.580408	1.350149	1.902108	2.319246	1.688249	1.167827	0.367417	0.1906204	0.2677344	0.1397619	0.1864796	0.2677344	0.3839009	1.258461	3.83298	3.83298	5.111988	5.111988	5.165641	5.197619	2.155268	1.010801	25.89596	28.24195	1.732535	0.07833527	0.07739894	0.3856882	0.3826661	0.156175	0.2226947	0.1554461	3
22523007	15.65301	15.48317	42.33333	43.78888	152.7083	156.2064	0.32	0.32	3.494012	100	32.05	32.05	65.06387	66.05319	24.44216	23.20548	18.05085	17.66883	17.74627	17.34634	17.71113	17.11875	10.9701	11.0263	182.88	182.88	1.586684	1.511518	0.005385472	0.005385472	2.955431	2.955431	1.567672	1.611948	0.01868534	0.017328	1.399522	1.023866	0.9442261	1.529948	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.479559	6.538649	6.211279	6.263177	6.515232	6.580783	1.627867	2.27737	2.061914	2.052841	1.483875	0.5584723	0.2926696	0.2013069	0.2029408	0.2730759	0.3859424	0.5423243	1.087214	3.83298	3.83298	5.111988	5.111988	5.943674	5.204902	2.540751	1.319941	22.27196	28.17181	1.731631	0.08517629	0.07690175	0.4081274	0.3810665	0.161657	0.3739748	0.1550612	3
22523009	15.62532	15.62532	43.00733	43.00733	153.2786	153.2786	0.32	0.32	3.597733	100	32.05	32.05	65.22516	65.22516	23.71415	23.71415	18.05085	18.05085	17.74627	17.74627	17.52864	17.52864	11.33474	11.33474	182.88	182.88	1.574808	1.574808	0.6203076	0.2523916	2.955431	2.955431	1.575025	1.575025	0.01846417	0.01846417	1.397319	1.011307	1.011307	1.525563	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.479559	6.479559	6.211279	6.211279	6.521126	6.521126	0.1798184	0.6010319	0.6683421	0.3750059	0.2062008	0.03052921	0.01882175	0.03343478	0.01783992	0.02273949	0.03343478	0.04497337	0.2215423	3.83298	3.83298	5.111988	5.111988	5.202694	5.202694	0.6203076	0.2523916	27.33467	27.33467	1.744804	0.08388297	0.08388297	0.4038393	0.4038393	0.1606002	0.4769174	0.1606002	3
22523011	15.65301	15.49351	39.67925	43.71999	152.7083	155.9934	0.32	0.32	3.501559	100	32.05	32.05	65.06387	65.99294	24.44216	23.24487	18.05085	17.69634	17.74627	17.37515	17.71113	17.14896	10.9701	11.04713	182.88	182.88	1.586684	1.51626	0.04659729	0.04229291	2.955431	2.955431	1.567672	1.609308	0.01868534	0.01741071	1.399522	1.023866	0.9492616	1.529948	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.479559	6.534508	6.211279	6.259528	6.515232	6.576583	1.664494	2.337083	2.127517	2.112635	1.537297	0.5949829	0.3126186	0.2159175	0.216723	0.291176	0.4114472	0.5704144	1.135587	3.83298	3.83298	5.111988	5.111988	5.737242	5.20741	2.609805	1.404503	22.53779	28.09624	1.732593	0.08517629	0.07743093	0.4081274	0.3827691	0.161657	0.2219381	0.1554709	3
22523013	15.6129	15.6129	39.32484	39.32484	153.5344	153.5344	0.32	0.32	3.588673	100	32.05	32.05	65.29749	65.29749	23.56013	23.56013	18.2068	18.2068	17.94665	17.94665	17.42243	17.42243	11.27926	11.27926	182.88	182.88	1.569437	1.569437	0.8956798	0.3746622	2.955431	2.955431	1.578306	1.578306	0.01836498	0.01836498	1.396329	1.005624	1.005624	1.523591	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.488328	6.488328	6.193162	6.193162	6.540205	6.540205	0.2956502	0.8696183	0.9528155	0.5732369	0.3278639	0.05543471	0.03149867	0.05259245	0.0295588	0.03729578	0.05638033	0.07881118	0.3499524	3.83298	3.83298	5.111988	5.111988	5.141119	5.141119	0.8956798	0.3746622	27.23575	27.23575	1.743657	0.08329649	0.08329649	0.4019016	0.4019016	0.160124	0.3469496	0.160124	3
22523015	15.65301	15.50586	39	43.26547	152.7083	155.7389	0.32	0.32	3.510573	100	32.05	32.05	65.06387	65.92097	24.44216	23.27769	18.05085	17.74908	17.74627	17.43419	17.71113	17.17731	10.9701	11.07105	182.88	182.88	1.586684	1.521896	0.003593536	0.003593536	2.955431	2.955431	1.567672	1.606144	0.01868534	0.0175095	1.399522	1.023866	0.9552436	1.529948	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.479559	6.529828	6.211279	6.252871	6.515232	6.572876	1.722767	2.425864	2.224732	2.202323	1.617803	0.6518042	0.3435897	0.2358623	0.2382292	0.2199384	0.4498009	0.615726	1.209259	3.83298	3.83298	5.111988	5.111988	6.309464	5.201291	2.711312	1.511075	21.82344	28.00728	1.733741	0.08517629	0.07805835	0.4081274	0.3847931	0.161657	0.003162278	0.1559589	3
22523017	15.46605	15.46157	44.21982	45.79664	156.559	156.6512	0.32	0.32	3.478255	100	32.05	32.05	66.1529	66.17898	23.87504	21.78386	17.49582	16.74223	17.14527	16.34325	17.37711	15.7559	10.87631	9.721963	182.88	182.88	1.503619	1.501542	1.35328	0.3590721	2.955431	2.955431	1.616304	1.61744	0.0171911	0.01715528	1.384551	0.9358359	0.9336296	1.499963	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.530967	6.560384	6.287358	6.320915	6.550039	6.656687	3.081038	3.588202	3.354769	3.24185	2.589942	1.487044	0.8590853	0.5584723	0.5749265	0.6004835	0.9760679	1.353771	2.26322	3.83298	3.83298	5.111988	5.10117	5.226364	5.267914	3.602932	2.162438	26.41344	32.2653	1.729621	0.07601782	0.07578491	0.3782317	0.3774867	0.1543808	0.1686126	0.1542024	6
22523019	15.5216	15.5216	44.41548	44.41548	155.4148	155.4148	0.32	0.32	3.522057	100	32.05	32.05	65.8293	65.8293	23.67192	23.67192	17.68362	17.68362	17.35008	17.35008	17.2774	17.2774	10.87844	10.87844	182.88	182.88	1.52903	1.52903	1.713221	0.7366855	2.955431	2.955431	1.602099	1.602099	0.01763534	0.01763534	1.389023	0.9628123	0.9628123	1.508967	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.517103	6.517103	6.250334	6.250334	6.553657	6.553657	0.7920871	1.742919	1.795087	1.230809	0.7943491	0.1996702	0.1061602	0.1595646	0.08709471	0.1151128	0.1680536	0.2326978	0.8565407	3.83298	3.83298	5.111988	5.111988	5.23656	5.23656	1.713221	0.7366855	26.7413	26.7413	1.735203	0.07885037	0.07885037	0.3873561	0.3873561	0.1565782	0.2595708	0.1565782	3
22523021	15.65301	14.99864	36.03061	46.8435	152.7083	142.978	0.32	0.216023	3.238545	94.18072	32.05	50.34379	65.06387	62.47589	25.23702	20.13578	18.59011	15.24526	18.36806	14.84337	18.40461	14.16265	11.56553	8.18468	182.88	181.0067	1.586684	1.699304	0.08452496	0.05600219	2.955431	2.624658	1.567672	1.780687	0.01868534	0.02688209	1.399522	1.023866	1.26488	1.529948	0.6981347	0.6127178	0	0	0	1.919753	4.615121	1.95586	2.712527	6.510004	6.622074	6.18943	6.308759	6.444091	6.732323	6.02097	6.525447	6.531871	6.19434	5.516541	4.830663	3.620494	2.791288	2.696585	2.809041	3.366399	3.836286	5.41182	3.83298	4.09897	5.111988	5.101057	6.005096	5.334671	6.312486	4.793442	16.70451	36.92835	1.639022	0.08517629	0.1081137	0.4081274	0.4002692	0.161657	0.1153975	0.2130533	5
22523023	15.65301	14.99861	36.60317	46.84418	152.7083	142.9774	0.32	0.216017	3.238523	94.18039	32.05	50.34483	65.06387	62.47574	25.26305	20.13549	18.89498	15.2451	18.71235	14.8432	18.41475	14.1624	11.56029	8.184486	182.88	181.0066	1.586684	1.69931	0.05515084	0.05344598	2.955431	2.624635	1.567672	1.780698	0.01868534	0.02688256	1.399522	1.023866	1.264892	1.529948	0.6981347	0.6127127	0	0	0	1.919802	4.615121	1.95586	2.712557	6.411717	6.622071	6.068884	6.308755	6.439748	6.732337	0.003992021	0.03246719	0.04114194	0.01882175	0.009950331	0.003992021	0.001998003	0.0009995	0.0009995	0	0.0009995	0.002995509	0.009950331	3.83298	4.098984	5.111988	5.101056	5.404392	5.334525	6.312429	4.79342	16.48127	36.92918	1.639015	0.08517629	0.1081149	0.4081274	0.4002688	0.161657	0.1267304	0.2130559	3
22523025	15.64964	15.64964	42.20376	42.20376	152.7778	152.7778	0.32	0.32	3.615475	100	32.05	32.05	65.08352	65.08352	23.68095	23.68095	18.05085	18.05085	17.74627	17.74627	17.54231	17.54231	11.39665	11.39665	182.88	182.88	1.585245	1.585245	0.4537472	0.1678	2.955431	2.955431	1.568571	1.568571	0.01865839	0.01865839	1.399254	1.022344	1.022344	1.529415	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.479559	6.479559	6.211279	6.211279	6.515092	6.515092	0.1079571	0.4246139	0.4787156	0.2585107	0.1380213	0.07325046	0.01192857	0.02176149	0.01488861	0.01488861	0.02273949	0.0295588	0.14842	3.83298	3.83298	5.111988	5.111988	5.227447	5.227447	0.4537472	0.1678	27.43516	27.43516	1.747047	0.08501977	0.08501977	0.4076074	0.4076074	0.1615287	0.5984633	0.1615287	3
22523027	15.65301	15.51752	38.7018	43.03165	152.7083	155.4988	0.32	0.32	3.519079	100	32.05	32.05	65.06387	65.85307	24.34678	23.33828	18.49695	17.79221	18.27229	17.48153	17.74147	17.21501	11.12885	11.08575	182.88	182.88	1.586684	1.527185	0.5001084	0.2007343	2.955431	2.955431	1.567672	1.603149	0.01868534	0.01760271	1.399522	1.023866	0.9608553	1.529948	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.430957	6.523968	6.11709	6.245921	6.50823	6.568094	1.753019	2.489065	2.295057	2.266647	1.675974	0.6956441	0.3667243	0.2507587	0.2554171	0.2374409	0.4811908	0.7626732	1.26243	3.83298	3.83298	5.111988	5.111988	5.31395	5.207336	2.789452	1.596677	23.74681	27.81809	1.734824	0.08517629	0.07864577	0.4081274	0.3866932	0.161657	0.2354424	0.1564179	3
22523029	15.4923	15.46872	43.88669	45.61337	156.0184	156.5039	0.32	0.32	3.483474	100	32.05	32.05	66	66.13731	24.32755	22.03335	17.80507	16.86343	17.48014	16.47288	17.61233	15.95394	10.89707	9.868827	182.88	182.88	1.515705	1.504857	0.4918874	0.1178719	2.955431	2.955431	1.609617	1.615625	0.01740102	0.0172125	1.386666	0.9486726	0.9371519	1.504227	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.50265	6.554786	6.245684	6.312173	6.50764	6.643563	3.131006	3.685674	3.465548	3.342332	2.686554	1.585965	0.926637	0.6081338	0.6243329	0.6533663	1.053266	1.431029	2.358682	3.83298	3.83298	5.111988	5.102548	5.322678	5.265353	3.734997	2.293181	24.72994	31.59318	1.730287	0.07736908	0.07615665	0.3825699	0.3786762	0.1554229	0.1430866	0.1544874	4
22523031	15.65301	15.00241	37.17857	46.78397	152.7083	143.0371	0.2932143	0.2166154	3.240717	94.21481	32.05	50.23668	65.06387	62.49165	25.75645	20.16486	19.16469	15.2667	19.01112	14.86609	18.78255	14.18748	11.80864	8.205274	182.88	181.0177	1.586684	1.698643	0.02488772	0.02488772	2.955431	2.626951	1.567672	1.779575	0.01868534	0.02683328	1.399522	1.023866	1.263585	1.529948	0.6981347	0.61324	0	0	0	1.914743	4.615121	1.95586	2.709413	6.417747	6.621031	6.03187	6.307562	6.425796	6.730869	6.021506	6.527474	6.534557	6.196613	5.518837	4.833325	3.622766	2.793738	2.699346	2.811809	3.369913	3.839366	5.414054	3.83298	4.097602	5.111988	5.101121	6.635947	5.3364	6.318349	4.799189	15.13571	36.85249	1.639673	0.08517629	0.1079896	0.4081274	0.4003022	0.161657	0.003162278	0.2127842	5
22523033	15.65301	15.65301	37.27273	37.27273	152.7083	152.7083	0.2627273	0.2627273	3.617937	100	32.22855	32.22855	65.06387	65.06387	25.77699	25.77699	19.15733	19.15733	19.00287	19.00287	18.79577	18.79577	11.81451	11.81451	182.88	182.88	1.586684	1.586684	0.04831386	0.03883602	2.955431	2.955431	1.567672	1.567672	0.01868534	0.01868534	1.399522	1.023866	1.023866	1.529948	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.419499	6.419499	6.033805	6.033805	6.424706	6.424706	0.002995509	0.02176149	0.03052921	0.01390291	0.006975614	0.002995509	0.0009995	0.0009995	0	0	0.0009995	0.001998003	0.006975614	3.83298	3.83298	5.111988	5.111988	6.543441	6.543441	0.04831386	0.03883602	15.08381	15.08381	1.747358	0.08517629	0.08517629	0.4081274	0.4081274	0.161657	0.003162278	0.161657	3
22523035	15.63217	15.00139	36.71108	46.79985	153.1375	143.022	0.3192409	0.2164676	3.240124	94.20578	32.05	50.26501	65.18526	62.48761	24.99401	20.15673	18.85054	15.26079	18.66216	14.85982	18.33438	14.18062	11.66947	8.199676	182.88	181.0148	1.577759	1.698809	1.201109	0.3368293	2.955431	2.626345	1.573211	1.779874	0.01851888	0.02684601	1.397864	1.014428	1.26392	1.52665	0.6981347	0.6131018	0	0	0	1.916072	4.615121	1.95586	2.710239	6.426659	6.621308	6.087386	6.307902	6.448849	6.731259	6.021363	6.526982	6.53388	6.196041	5.51826	4.832632	3.622179	2.793126	2.698808	2.811028	3.369018	3.838549	5.413497	3.83298	4.097964	5.111988	5.101104	5.477654	5.335324	6.316793	4.797208	20.99912	36.87428	1.639498	0.08420474	0.1080216	0.4049043	0.4002898	0.1608623	0.1007609	0.2128548	5
22523037	15.65301	15.00232	36.23242	46.78526	152.7083	143.0358	0.318418	0.2166078	3.240665	94.21403	32.05	50.23912	65.06387	62.4913	25.19193	20.1641	18.77683	15.26618	18.57671	14.86553	18.49951	14.18686	11.80528	8.204787	182.88	181.0174	1.586684	1.698657	0.3789842	0.04745594	2.955431	2.626899	1.567672	1.7796	0.01868534	0.02683438	1.399522	1.023866	1.263614	1.529948	0.6981347	0.613228	0	0	0	1.914858	4.615121	1.95586	2.709485	6.489714	6.621056	6.141526	6.307595	6.457747	6.730904	6.021494	6.527436	6.534504	6.196566	5.518793	4.833269	3.622713	2.793677	2.699346	2.811749	3.369844	3.839302	5.414009	3.83298	4.097633	5.111988	5.101119	5.681671	5.336069	6.318214	4.798655	18.83909	36.85456	1.639657	0.08517629	0.1079923	0.4081274	0.4003011	0.161657	0.1091515	0.2127903	5
22523039	15.65301	15.0016	36.95431	46.7967	152.7083	143.0251	0.3104569	0.2164977	3.240246	94.20764	32.06147	50.25917	65.06387	62.48845	25.47812	20.15843	19.30051	15.26209	19.16555	14.8612	18.62159	14.18204	11.76437	8.200819	182.88	181.0154	1.586684	1.698775	0.1632237	0.07036526	2.955431	2.62647	1.567672	1.779813	0.01868534	0.02684339	1.399522	1.023866	1.263851	1.529948	0.6981347	0.6131302	0	0	0	1.915798	4.615121	1.95586	2.710069	6.341275	6.62123	5.965919	6.307809	6.427085	6.731175	6.02139	6.527072	6.534011	6.196149	5.518372	4.832768	3.622312	2.793249	2.698875	2.811148	3.369156	3.838721	5.413599	3.83298	4.097889	5.111988	5.101107	6.115029	5.335703	6.317114	4.797809	17.3117	36.86967	1.639534	0.08517629	0.108015	0.4081274	0.4002923	0.161657	0.1028359	0.2128403	5
22523047	15.65301	15.00157	37	46.79721	152.7083	143.0246	0.31	0.2164928	3.240227	94.20735	32.11006	50.2601	65.06387	62.48831	25.63265	20.15821	19.56947	15.26196	19.46458	14.86106	18.71096	14.18184	11.78892	8.200646	182.88	181.0153	1.586684	1.69878	0.1392401	0.05259245	2.955431	2.62645	1.567672	1.779822	0.01868534	0.0268438	1.399522	1.023866	1.263862	1.529948	0.6981347	0.6131257	0	0	0	1.915841	4.615121	1.95586	2.710096	6.316322	6.621237	5.919204	6.307815	6.425829	6.731188	0.01192857	0.06203539	0.0898407	0.04305949	0.02176149	0.01093994	0.004987542	0.002995509	0.001998003	0.001998003	0.003992021	0.006975614	0.02176149	3.83298	4.097901	5.111988	5.101107	5.415592	5.335347	6.317063	4.797653	18.20476	36.87051	1.639528	0.08517629	0.108016	0.4081274	0.4002919	0.161657	0.1185699	0.2128425	3
22523049	15.84326	15.84326	40.17401	40.17401	134.1324	134.1324	0.32	0.32	3.476801	100	32.05	32.05	59.93708	59.93708	23.88666	23.88666	18.28209	18.28209	18.01894	18.01894	17.65497	17.65497	11.4179	11.4179	182.88	182.88	1.914321	1.914321	0.7907729	0.3008451	2.955431	2.955431	1.974433	1.974433	0.138043	0.138043	1.165105	1.428109	1.428109	1.498909	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.454661	6.454661	6.163564	6.163564	6.494815	6.494815	0.1327811	0.6770178	0.7654678	0.4382549	0.2421616	0.03922071	0.02176149	0.03440143	0.02469261	0.03149867	0.04688359	0.06203539	0.2561914	3.83298	3.83298	5.111988	5.111988	5.331033	5.331033	0.7907729	0.3008451	26.46587	26.46587	1.485348	0.08895444	0.08895444	0.4828952	0.4828952	0.1493197	0.4976587	0.1493197	3
22523051	14.7491	14.7491	44.59943	44.59943	146.5065	146.5065	0.32	0.32	3.054845	100	32.05	32.05	65.18904	65.18904	22.27971	22.27971	16.6506	16.6506	16.23517	16.23517	16.3494	16.3494	10.41128	10.41128	182.88	182.88	1.491223	1.491223	0.6657246	0.3464226	2.955431	2.955431	1.656695	1.656695	0.05017191	0.05017191	1.355886	1.031457	1.031457	1.399912	0.6981347	0.6981347	0	0	0	0	4.615121	1.95586	1.95586	6.537691	6.537691	6.287953	6.287953	6.634902	6.634902	0.3618615	0.7742662	0.8069222	0.4706284	0.2600539	0.03922071	0.02273949	0.03536714	0.02273949	0.02858746	0.03729578	0.05921186	0.2971372	3.83298	3.83298	5.111988	5.111988	5.191915	5.191915	0.6657246	0.3464226	30.1981	30.1981	1.697114	0.1164991	0.1164991	0.3842871	0.3842871	0.1742599	0.495237	0.1742599	6
