StationID_Master	SampleID	CollDate	ConvertTo	ResultValue	MDLvalue	ResultQualCode	Description
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Sand_Med0.25LT0.5mm_%	9.81	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Sand_VCoarse1.0LT2.0mm_%	0.83	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Sand_VFine0.0625LT0.125mm_%	10.86	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Silt_Coarse0.031LT0.0625mm_%	25.58	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Silt_Fine0.0078LT0.0156mm_%	7.32	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Silt_Med0.0156LT0.031mm_%	10.15	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/21/2008_1	5/21/2008 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	5.58	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_1	5/24/2010 0:00:00	Clay_LT0.0039mm_%	11.80	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_1	5/24/2010 0:00:00	Sand_0.0625LT2.0mm_%	34.50	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_1	5/24/2010 0:00:00	Silt_0.0039LT0.0625mm_%	53.10	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_2	5/24/2010 0:00:00	Clay_LT0.0039mm_%	14.60	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_2	5/24/2010 0:00:00	Sand_0.0625LT2.0mm_%	29.50	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2010_2	5/24/2010 0:00:00	Silt_0.0039LT0.0625mm_%	55.70	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2011_1	5/24/2011 0:00:00	Clay_LT0.0039mm_%	9.60	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2011_1	5/24/2011 0:00:00	Sand_0.0625LT2.0mm_%	40.60	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/24/2011_1	5/24/2011 0:00:00	Silt_0.0039LT0.0625mm_%	49.70	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/8/2012_1	5/8/2012 0:00:00	Clay_LT0.0039mm_%	7.40	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/8/2012_1	5/8/2012 0:00:00	Sand_0.0625LT2.0mm_%	66.60	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_5/8/2012_1	5/8/2012 0:00:00	Silt_0.0039LT0.0625mm_%	25.60	0.05	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	4.51	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Clay_FineLT0.00098mm_%	5.35	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Clay_Medium0.00098LT0.00195mm_%	3.33	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Pebble_Large16LT32mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Pebble_Med8LT16mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Pebble_Vlg32LT64mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Sand_Coarse0.5LT1.0mm_%	5.03	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Sand_Fine0.125LT0.25mm_%	9.60	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Sand_Med0.25LT0.5mm_%	7.25	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Sand_VCoarse1.0LT2.0mm_%	2.61	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Sand_VFine0.0625LT0.125mm_%	14.23	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Silt_Coarse0.031LT0.0625mm_%	17.01	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Silt_Fine0.0078LT0.0156mm_%	9.86	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Silt_Med0.0156LT0.031mm_%	14.53	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_1	6/23/2009 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	6.04	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Clay_Coarse0.00195LT0.0039mm_%	3.90	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Clay_FineLT0.00098mm_%	5.20	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Clay_Medium0.00098LT0.00195mm_%	4.04	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Pebble_Large16LT32mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Pebble_Med8LT16mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Pebble_Small4LT8mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Pebble_Vlg32LT64mm_%	0.00	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Sand_Coarse0.5LT1.0mm_%	3.96	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Sand_Fine0.125LT0.25mm_%	11.28	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Sand_Med0.25LT0.5mm_%	6.67	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Sand_VCoarse1.0LT2.0mm_%	2.48	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Sand_VFine0.0625LT0.125mm_%	14.53	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Silt_Coarse0.031LT0.0625mm_%	19.16	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Silt_Fine0.0078LT0.0156mm_%	10.69	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Silt_Med0.0156LT0.031mm_%	11.81	0.01	=	Detected value is equal to the value in the ResultValue field
904ESCOxx	904ESCOxx_6/23/2009_2	6/23/2009 0:00:00	Silt_Vfine0.0039LT0.0078mm_%	6.29	0.01	=	Detected value is equal to the value in the ResultValue field
904MANENC	904MANENC_5/17/2012_1	5/17/2012 0:00:00	Clay_LT0.0039mm_%	15.80	0.05	=	Detected value is equal to the value in the ResultValue field
904MANENC	904MANENC_5/17/2012_1	5/17/2012 0:00:00	Sand_0.0625LT2.0mm_%	24.40	0.05	=	Detected value is equal to the value in the ResultValue field
904MANENC	904MANENC_5/17/2012_1	5/17/2012 0:00:00	Silt_0.0039LT0.0625mm_%	59.60	0.05	=	Detected value is equal to the value in the ResultValue field
904S00537	904S00537_5/4/2009_1	5/4/2009 0:00:00	Embeddedness	18.00		=	Detected value is equal to the value in the ResultValue field
904S00537	904S00537_5/4/2009_1	5/4/2009 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
904S01814	904S01814_6/15/2010_1	6/15/2010 0:00:00	Clay_LT0.0039mm_%	7.70	0.05	=	Detected value is equal to the value in the ResultValue field
904S01814	904S01814_6/15/2010_1	6/15/2010 0:00:00	Sand_0.0625LT2.0mm_%	55.10	0.05	=	Detected value is equal to the value in the ResultValue field
904S01814	904S01814_6/15/2010_1	6/15/2010 0:00:00	Silt_0.0039LT0.0625mm_%	37.00	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_1	5/19/2010 0:00:00	Clay_LT0.0039mm_%	18.80	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_1	5/19/2010 0:00:00	Sand_0.0625LT2.0mm_%	17.00	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_1	5/19/2010 0:00:00	Silt_0.0039LT0.0625mm_%	64.20	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_2	5/19/2010 0:00:00	Clay_LT0.0039mm_%	18.20	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_2	5/19/2010 0:00:00	Sand_0.0625LT2.0mm_%	24.30	0.05	=	Detected value is equal to the value in the ResultValue field
904S02201	904S02201_5/19/2010_2	5/19/2010 0:00:00	Silt_0.0039LT0.0625mm_%	57.70	0.05	=	Detected value is equal to the value in the ResultValue field
904S02585	904S02585_5/19/2010_1	5/19/2010 0:00:00	Clay_LT0.0039mm_%	11.80	0.05	=	Detected value is equal to the value in the ResultValue field
904S02585	904S02585_5/19/2010_1	5/19/2010 0:00:00	Embeddedness	26.00		=	Detected value is equal to the value in the ResultValue field
904S02585	904S02585_5/19/2010_1	5/19/2010 0:00:00	Sand_0.0625LT2.0mm_%	42.90	0.05	=	Detected value is equal to the value in the ResultValue field
904S02585	904S02585_5/19/2010_1	5/19/2010 0:00:00	Silt_0.0039LT0.0625mm_%	45.20	0.05	=	Detected value is equal to the value in the ResultValue field
904S02585	904S02585_5/19/2010_1	5/19/2010 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	Clay_LT0.0039mm_%	8.60	0.05	=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	Embeddedness	42.50		=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	EmbeddednessReach	27.14		=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	RiffleRunEpifaunalSubstrate	11.00		=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	RiffleRunSedDeposit	5.00		=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	Sand_0.0625LT2.0mm_%	45.30	0.05	=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	Silt_0.0039LT0.0625mm_%	46.10	0.05	=	Detected value is equal to the value in the ResultValue field
904S08089	904S08089_5/20/2010_1	5/20/2010 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	Clay_LT0.0039mm_%	7.00	0.05	=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	Embeddedness	33.18		=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	EmbeddednessReach	38.21		=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	RiffleRunEpifaunalSubstrate	11.00		=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	RiffleRunSedDeposit	8.00		=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	Sand_0.0625LT2.0mm_%	63.30	0.05	=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	Silt_0.0039LT0.0625mm_%	29.70	0.05	=	Detected value is equal to the value in the ResultValue field
904S12185	904S12185_5/24/2011_1	5/24/2011 0:00:00	Velocity_m_s	0.00		=	Detected value is equal to the value in the ResultValue field
904WE1125	904WE1125_5/23/2002_1	5/23/2002 0:00:00	Embeddedness	75.09		=	Detected value is equal to the value in the ResultValue field
904WE1125	904WE1125_5/23/2002_1	5/23/2002 0:00:00	IncisedHeight_m	0.03		=	Detected value is equal to the value in the ResultValue field
904WE1125	904WE1125_5/23/2002_1	5/23/2002 0:00:00	RiffleRunEmbeddedness	5.00		=	Detected value is equal to the value in the ResultValue field
904WE1125	904WE1125_5/23/2002_1	5/23/2002 0:00:00	RiffleRunEpifaunalSubstrate	13.00		=	Detected value is equal to the value in the ResultValue field
904WE1125	904WE1125_5/23/2002_1	5/23/2002 0:00:00	RiffleRunSedDeposit	5.00		=	Detected value is equal to the value in the ResultValue field
904WE1131	904WE1131_5/21/2002_1	5/21/2002 0:00:00	Embeddedness	86.81		=	Detected value is equal to the value in the ResultValue field
904WE1131	904WE1131_5/21/2002_1	5/21/2002 0:00:00	IncisedHeight_m	0.00		=	Detected value is equal to the value in the ResultValue field
905BCN1xx	905BCN1xx_4/19/2008_1	4/19/2008 0:00:00	Embeddedness	60.00		=	Detected value is equal to the value in the ResultValue field
905BCN1xx	905BCN1xx_4/19/2008_1	4/19/2008 0:00:00	RiffleRunEpifaunalSubstrate	1.00		=	Detected value is equal to the value in the ResultValue field
905BCN1xx	905BCN1xx_4/19/2008_1	4/19/2008 0:00:00	RiffleRunSedDeposit	1.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/19/2008_1	4/19/2008 0:00:00	Embeddedness	56.76		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/19/2008_1	4/19/2008 0:00:00	EmbeddednessReach	35.88		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/19/2008_1	4/19/2008 0:00:00	RiffleRunEpifaunalSubstrate	19.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/19/2008_1	4/19/2008 0:00:00	RiffleRunSedDeposit	8.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/21/2009_1	4/21/2009 0:00:00	Embeddedness	58.57		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/21/2009_1	4/21/2009 0:00:00	RiffleRunEpifaunalSubstrate	10.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_4/21/2009_1	4/21/2009 0:00:00	RiffleRunSedDeposit	3.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_6/9/2005_1	6/9/2005 0:00:00	Embeddedness	48.63		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_6/9/2005_1	6/9/2005 0:00:00	RiffleRunEpifaunalSubstrate	17.00		=	Detected value is equal to the value in the ResultValue field
905BMCCGx	905BMCCGx_6/9/2005_1	6/9/2005 0:00:00	RiffleRunSedDeposit	14.00		=	Detected value is equal to the value in the ResultValue field
905KCCSDx	905KCCSDx_4/14/2008_1	4/14/2008 0:00:00	EmbeddednessReach	35.00		=	Detected value is equal to the value in the ResultValue field
905KCCSDx	905KCCSDx_4/14/2008_1	4/14/2008 0:00:00	RiffleRunEpifaunalSubstrate	5.00		=	Detected value is equal to the value in the ResultValue field
905KCCSDx	905KCCSDx_4/14/2008_1	4/14/2008 0:00:00	RiffleRunSedDeposit	4.00		=	Detected value is equal to the value in the ResultValue field
905PS0026	905PS0026_5/13/2008_1	5/13/2008 0:00:00	RiffleRunEpifaunalSubstrate	3.00		=	Detected value is equal to the value in the ResultValue field
905PS0026	905PS0026_5/13/2008_1	5/13/2008 0:00:00	RiffleRunSedDeposit	2.00		=	Detected value is equal to the value in the ResultValue field
905S01953	905S01953_4/29/2009_1	4/29/2009 0:00:00	Embeddedness	25.00		=	Detected value is equal to the value in the ResultValue field
905S01953	905S01953_4/29/2009_1	4/29/2009 0:00:00	RiffleRunEpifaunalSubstrate	16.00		=	Detected value is equal to the value in the ResultValue field
905S01953	905S01953_4/29/2009_1	4/29/2009 0:00:00	RiffleRunSedDeposit	15.00		=	Detected value is equal to the value in the ResultValue field
905S15201	905S15201_6/30/2012_1	6/30/2012 0:00:00	Clay_LT0.0039mm_%	3.70	0.05	=	Detected value is equal to the value in the ResultValue field
905S15201	905S15201_6/30/2012_1	6/30/2012 0:00:00	Sand_0.0625LT2.0mm_%	74.60	0.05	=	Detected value is equal to the value in the ResultValue field
905S15201	905S15201_6/30/2012_1	6/30/2012 0:00:00	Silt_0.0039LT0.0625mm_%	21.40	0.05	=	Detected value is equal to the value in the ResultValue field
905SDBDN9	905SDBDN9_4/21/2009_1	4/21/2009 0:00:00	RiffleRunEpifaunalSubstrate	6.00		=	Detected value is equal to the value in the ResultValue field
905SDBDN9	905SDBDN9_4/21/2009_1	4/21/2009 0:00:00	RiffleRunSedDeposit	3.00		=	Detected value is equal to the value in the ResultValue field
905SDCDC4	905SDCDC4_1/15/2003_1	1/15/2003 0:00:00	Fine_LT0.075mm_%	17.47	0.01	=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_1/16/2003_1	1/16/2003 0:00:00	Fine_LT0.075mm_%	14.66	0.01	=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/14/2008_1	4/14/2008 0:00:00	Embeddedness	36.66		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/14/2008_1	4/14/2008 0:00:00	EmbeddednessReach	30.00		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/14/2008_1	4/14/2008 0:00:00	RiffleRunEpifaunalSubstrate	5.00		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/14/2008_1	4/14/2008 0:00:00	RiffleRunSedDeposit	14.00		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/27/2009_1	4/27/2009 0:00:00	Embeddedness	21.66		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/27/2009_1	4/27/2009 0:00:00	RiffleRunEpifaunalSubstrate	6.00		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_4/27/2009_1	4/27/2009 0:00:00	RiffleRunSedDeposit	5.00		=	Detected value is equal to the value in the ResultValue field
905SDGVC2	905SDGVC2_5/14/2003_1	5/14/2003 0:00:00	Fine_LT0.075mm_%	24.68	0.01	=	Detected value is equal to the value in the ResultValue field
905SDRSAN	905SDRSAN_5/17/2012_1	5/17/2012 0:00:00	Clay_LT0.0039mm_%	17.30	0.05	=	Detected value is equal to the value in the ResultValue field
905SDRSAN	905SDRSAN_5/17/2012_1	5/17/2012 0:00:00	Sand_0.0625LT2.0mm_%	26.00	0.05	=	Detected value is equal to the value in the ResultValue field
905SDRSAN	905SDRSAN_5/17/2012_1	5/17/2012 0:00:00	Silt_0.0039LT0.0625mm_%	56.40	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_1/16/2003_1	1/16/2003 0:00:00	Fine_LT0.075mm_%	23.06	0.01	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2010_1	5/24/2010 0:00:00	Clay_LT0.0039mm_%	7.90	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2010_1	5/24/2010 0:00:00	Sand_0.0625LT2.0mm_%	46.40	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2010_1	5/24/2010 0:00:00	Silt_0.0039LT0.0625mm_%	45.90	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2011_1	5/24/2011 0:00:00	Clay_LT0.0039mm_%	6.90	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2011_1	5/24/2011 0:00:00	Sand_0.0625LT2.0mm_%	50.90	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/24/2011_1	5/24/2011 0:00:00	Silt_0.0039LT0.0625mm_%	42.80	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/8/2012_1	5/8/2012 0:00:00	Clay_LT0.0039mm_%	5.40	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/8/2012_1	5/8/2012 0:00:00	Sand_0.0625LT2.0mm_%	58.40	0.05	=	Detected value is equal to the value in the ResultValue field
905SDSDQ9	905SDSDQ9_5/8/2012_1	5/8/2012 0:00:00	Silt_0.0039LT0.0625mm_%	36.30	0.05	=	Detected value is equal to the value in the ResultValue field
905SDYSA7	905SDYSA7_5/6/2008_1	5/6/2008 0:00:00	RiffleRunEpifaunalSubstrate	6.00		=	Detected value is equal to the value in the ResultValue field
905SDYSA7	905SDYSA7_5/6/2008_1	5/6/2008 0:00:00	RiffleRunSedDeposit	4.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/22/2009_1	4/22/2009 0:00:00	Embeddedness	24.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/22/2009_1	4/22/2009 0:00:00	RiffleRunEpifaunalSubstrate	15.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/22/2009_1	4/22/2009 0:00:00	RiffleRunSedDeposit	13.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/30/2007_1	4/30/2007 0:00:00	Embeddedness	43.63		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/30/2007_1	4/30/2007 0:00:00	RiffleRunEpifaunalSubstrate	12.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_4/30/2007_1	4/30/2007 0:00:00	RiffleRunSedDeposit	16.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_6/16/2005_1	6/16/2005 0:00:00	Embeddedness	47.50		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_6/16/2005_1	6/16/2005 0:00:00	RiffleRunEpifaunalSubstrate	16.00		=	Detected value is equal to the value in the ResultValue field
906CCECRx	906CCECRx_6/16/2005_1	6/16/2005 0:00:00	RiffleRunSedDeposit	17.00		=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2010_1	5/25/2010 0:00:00	Clay_LT0.0039mm_%	11.90	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2010_1	5/25/2010 0:00:00	Sand_0.0625LT2.0mm_%	31.10	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2010_1	5/25/2010 0:00:00	Silt_0.0039LT0.0625mm_%	56.70	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2011_1	5/25/2011 0:00:00	Clay_LT0.0039mm_%	12.20	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2011_1	5/25/2011 0:00:00	Sand_0.0625LT2.0mm_%	38.50	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/25/2011_1	5/25/2011 0:00:00	Silt_0.0039LT0.0625mm_%	49.40	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/7/2008_1	5/7/2008 0:00:00	Embeddedness	48.57		=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/9/2012_1	5/9/2012 0:00:00	Clay_LT0.0039mm_%	14.00	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/9/2012_1	5/9/2012 0:00:00	Sand_0.0625LT2.0mm_%	31.90	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_5/9/2012_1	5/9/2012 0:00:00	Silt_0.0039LT0.0625mm_%	54.10	0.05	=	Detected value is equal to the value in the ResultValue field
906LPLPC6	906LPLPC6_6/5/2002_1	6/5/2002 0:00:00	Fine_LT0.075mm_%	80.09	0.01	=	Detected value is equal to the value in the ResultValue field
906LPPOW2	906LPPOW2_3/14/2002_1	3/14/2002 0:00:00	Fine_LT0.075mm_%	60.54	0.01	=	Detected value is equal to the value in the ResultValue field
906LPPOW2	906LPPOW2_4/24/2002_1	4/24/2002 0:00:00	Fine_LT0.075mm_%	35.08	0.01	=	Detected value is equal to the value in the ResultValue field
906LPPOW2	906LPPOW2_6/5/2002_1	6/5/2002 0:00:00	Fine_LT0.075mm_%	98.30	0.01	=	Detected value is equal to the value in the ResultValue field
906LPPOW2	906LPPOW2_9/18/2002_1	9/18/2002 0:00:00	Fine_LT0.075mm_%	0.84	0.01	=	Detected value is equal to the value in the ResultValue field
906LPRSC4	906LPRSC4_4/24/2002_1	4/24/2002 0:00:00	Fine_LT0.075mm_%	52.76	0.01	=	Detected value is equal to the value in the ResultValue field
906LPRSC4	906LPRSC4_5/7/2008_1	5/7/2008 0:00:00	Embeddedness	15.96		=	Detected value is equal to the value in the ResultValue field
906LPRSC4	906LPRSC4_6/5/2002_1	6/5/2002 0:00:00	Fine_LT0.075mm_%	8.62	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL2	906LPSOL2_3/13/2002_1	3/13/2002 0:00:00	Fine_LT0.075mm_%	3.19	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL2	906LPSOL2_4/24/2002_1	4/24/2002 0:00:00	Fine_LT0.075mm_%	1.47	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL2	906LPSOL2_6/5/2002_1	6/5/2002 0:00:00	Fine_LT0.075mm_%	2.44	0.01	=	Detected value is equal to the value in the ResultValue field
906LPSOL2	906LPSOL2_9/18/2002_1	9/18/2002 0:00:00	Fine_LT0.075mm_%	2.24	0.01	=	Detected value is equal to the value in the ResultValue field
